Lp;R;G;B;War;Dec
0;61.04;61.04;61.04;10.618399999999992;0
1;74.7;74.7;74.7;5.889999999999998;0
2;69.59;69.59;69.59;2.901900000000003;0
3;103.58;103.58;103.58;10.003600000000008;0
4;123.53;123.53;123.53;21.20909999999999;0
5;67.36;67.36;67.36;5.79039999999999;0
6;127.33;127.33;127.33;13.521099999999988;0
7;106.67;106.67;106.67;7.021100000000008;0
8;67.98;67.98;67.98;17.359600000000004;1
9;67.96;67.96;67.96;2.158399999999999;0
10;139.61;139.61;139.61;41.49789999999995;0
11;141.96;141.96;141.96;5.678399999999998;0
12;77.16;77.16;77.16;184.9544000000001;1
13;133.92;133.92;133.92;6.753599999999998;0
14;116.89;116.89;116.89;3.2379000000000002;0
15;116.35;116.35;116.35;9.227499999999994;0
16;138.81;138.81;138.81;25.77389999999996;1
17;99.8;99.8;99.8;583.7199999999998;1
18;57.96;57.96;57.96;79.27840000000003;1
19;146.68;146.68;146.68;32.63760000000009;0
20;73.01;73.01;73.01;43.489900000000006;1
21;4.0;4.0;4.0;0.0;0
22;3.0;3.0;3.0;0.0;0
23;88.8;88.8;88.8;23.540000000000024;0
24;4.0;4.0;4.0;0.0;0
25;86.61;86.61;86.61;7.037899999999987;0
26;78.37;78.37;78.37;3.6531000000000144;0
27;54.31;54.31;54.31;15.393900000000006;1
28;104.19;104.19;104.19;6.0139000000000005;0
29;107.41;107.41;107.41;4.481900000000003;0
30;73.83;73.83;73.83;54.761099999999956;1
31;94.84;94.84;94.84;16.534400000000034;0
32;4.0;4.0;4.0;0.0;0
33;122.82;122.82;122.82;29.78759999999999;0
34;104.82;104.82;104.82;159.7275999999999;0
35;100.96;100.96;100.96;16.278399999999994;1
36;74.28;74.28;74.28;7.681600000000001;0
37;120.76;120.76;120.76;40.102399999999946;0
38;94.54;94.54;94.54;35.008400000000016;0
39;74.81;74.81;74.81;33.07390000000001;1
40;123.21;123.21;123.21;41.04590000000001;0
41;92.33;92.33;92.33;7.161100000000005;0
42;91.93;91.93;91.93;12.545100000000009;0
43;94.3;94.3;94.3;176.47000000000014;1
44;56.32;56.32;56.32;32.55760000000002;1
45;60.93;60.93;60.93;7.765100000000005;1
46;79.91;79.91;79.91;37.98189999999995;1
47;60.34;60.34;60.34;7.704400000000011;0
48;89.71;89.71;89.71;10.385899999999987;0
49;77.24;77.24;77.24;113.44239999999998;1
50;93.38;93.38;93.38;1.975599999999996;0
51;49.18;49.18;49.18;2.727600000000002;0
52;73.8;73.8;73.8;22.160000000000007;1
53;62.28;62.28;62.28;1.221600000000001;0
54;141.5;141.5;141.5;36.69;0
55;57.56;57.56;57.56;16.6864;0
56;59.88;59.88;59.88;43.565600000000025;1
57;99.2;99.2;99.2;122.65999999999995;0
58;77.55;77.55;77.55;18.98750000000001;0
59;78.24;78.24;78.24;10.822399999999993;0
60;92.58;92.58;92.58;20.143600000000024;0
61;66.77;66.77;66.77;7.917100000000007;0
62;105.11;105.11;105.11;8.937899999999994;0
63;59.44;59.44;59.44;283.4464;1
64;105.74;105.74;105.74;9.692399999999997;0
65;102.5;102.5;102.5;22.69;0
