Lp;R;G;B;War;Dec
0;81.13;81.13;81.13;19.5731;0
1;119.34;119.34;119.34;10.7044;0
2;101.89;101.89;101.89;17.417900000000003;0
3;132.29;132.29;132.29;9.805900000000007;0
4;77.6;77.6;77.6;25.640000000000036;1
5;72.95;72.95;72.95;5.467500000000037;1
6;103.4;103.4;103.4;9.720000000000011;0
7;97.92;97.92;97.92;1.8536000000000035;0
8;137.66;137.66;137.66;11.684399999999998;0
9;62.77;62.77;62.77;54.2571000000001;1
10;109.23;109.23;109.23;5.337100000000002;0
11;4.0;4.0;4.0;0.0;0
12;93.9;93.9;93.9;461.1299999999999;1
13;98.99;98.99;98.99;9.789899999999998;1
14;4.0;4.0;4.0;0.0;0
15;4.0;4.0;4.0;0.0;0
16;107.04;107.04;107.04;10.338399999999995;0
17;96.53;96.53;96.53;184.16910000000007;1
18;87.45;87.45;87.45;1.8675000000000075;0
19;125.13;125.13;125.13;14.513099999999994;0
20;110.09;110.09;110.09;7.941900000000009;0
21;99.3;99.3;99.3;10.41;0
22;130.43;130.43;130.43;1.9650999999999959;0
23;69.55;69.55;69.55;108.34750000000007;1
24;88.78;88.78;88.78;1.5315999999999952;0
25;104.98;104.98;104.98;15.059599999999982;0
26;4.0;4.0;4.0;0.0;0
27;85.81;85.81;85.81;2.9939000000000004;0
28;93.32;93.32;93.32;3.097599999999994;0
29;102.64;102.64;102.64;6.590400000000002;1
30;53.34;53.34;53.34;10.504400000000006;1
31;107.39;107.39;107.39;8.637900000000002;1
32;87.11;87.11;87.11;30.49789999999999;1
33;75.23;75.23;75.23;0.5570999999999993;0
34;86.65;86.65;86.65;5.447500000000004;1
35;125.51;125.51;125.51;10.32990000000002;0
36;73.43;73.43;73.43;5.765100000000002;0
37;91.72;91.72;91.72;1.0416000000000012;0
38;88.07;88.07;88.07;20.265100000000004;0
39;99.5;99.5;99.5;5.43;0
40;131.63;131.63;131.63;8.75309999999999;0
41;70.55;70.55;70.55;6.787500000000015;1
42;77.22;77.22;77.22;43.8116;1
43;132.01;132.01;132.01;5.489899999999995;0
44;4.0;4.0;4.0;0.0;0
45;110.22;110.22;110.22;9.0716;0
46;93.55;93.55;93.55;24.86749999999999;1
47;120.07;120.07;120.07;18.625100000000007;0
48;104.2;104.2;104.2;10.300000000000004;0
49;115.38;115.38;115.38;12.115600000000004;0
50;149.61;149.61;149.61;7.957900000000018;0
51;74.94;74.94;74.94;7.196400000000005;1
52;57.43;57.43;57.43;20.105100000000018;1
53;77.39;77.39;77.39;126.05790000000003;1
54;127.73;127.73;127.73;6.697100000000001;0
55;116.89;116.89;116.89;5.677900000000001;0
56;4.0;4.0;4.0;0.0;0
57;4.0;4.0;4.0;0.0;0
58;150.6;150.6;150.6;36.28000000000002;0
59;120.67;120.67;120.67;7.9010999999999925;0
60;128.56;128.56;128.56;149.84639999999993;1
61;129.57;129.57;129.57;6.84509999999999;0
62;97.93;97.93;97.93;65.64509999999997;1
63;116.15;116.15;116.15;6.907500000000006;0
64;71.68;71.68;71.68;71.13760000000003;1
65;4.75;4.75;4.75;1.6875;0
66;51.78;51.78;51.78;3.4515999999999947;0
67;83.26;83.26;83.26;12.272400000000003;0
68;108.71;108.71;108.71;9.125900000000001;0
69;84.78;84.78;84.78;23.1516;1
70;65.71;65.71;65.71;69.00589999999995;1
71;126.89;126.89;126.89;2.057900000000003;0
72;71.55;71.55;71.55;2.467500000000009;0
73;78.68;78.68;78.68;2.2975999999999948;0
74;4.0;4.0;4.0;0.0;0
75;81.98;81.98;81.98;7.779600000000002;0
76;103.06;103.06;103.06;68.9963999999999;1
77;92.82;92.82;92.82;6.7076000000000215;0
78;4.0;4.0;4.0;0.0;0
79;95.13;95.13;95.13;3.553100000000002;0
80;102.09;102.09;102.09;6.1019000000000085;0
81;4.0;4.0;4.0;0.0;0
82;112.0;112.0;112.0;163.7;1
83;71.42;71.42;71.42;15.7236;1
84;156.18;156.18;156.18;15.4276;0
85;116.64;116.64;116.64;2.9104000000000028;0
86;99.11;99.11;99.11;5.337899999999998;0
87;96.27;96.27;96.27;3.6171000000000033;0
88;88.43;88.43;88.43;1.3850999999999996;0
89;131.77;131.77;131.77;3.0771000000000237;0
90;97.08;97.08;97.08;11.833600000000024;0
91;84.97;84.97;84.97;7.169099999999994;0
92;155.16;155.16;155.16;8.274400000000009;0
93;102.94;102.94;102.94;4.6764000000000046;0
94;128.69;128.69;128.69;7.873899999999989;0
95;3.0;3.0;3.0;0.0;0
96;90.87;90.87;90.87;3.453100000000003;0
97;112.09;112.09;112.09;9.001900000000008;0
98;4.0;4.0;4.0;0.0;0
99;4.0;4.0;4.0;0.0;0
100;74.45;74.45;74.45;2.707499999999999;0
101;107.19;107.19;107.19;10.793900000000008;0
102;93.67;93.67;93.67;10.561099999999984;0
103;115.53;115.53;115.53;2.3891000000000013;0
104;94.35;94.35;94.35;3.487500000000005;0
105;113.57;113.57;113.57;14.885100000000001;0
106;94.37;94.37;94.37;98.81310000000012;1
107;86.25;86.25;86.25;3.8275;0
108;99.41;99.41;99.41;76.12190000000005;1
109;54.91;54.91;54.91;5.821900000000008;1
110;117.18;117.18;117.18;13.707600000000012;1
111;83.87;83.87;83.87;17.313100000000034;1
112;114.11;114.11;114.11;290.33790000000045;1
113;118.76;118.76;118.76;4.9023999999999885;0
114;82.57;82.57;82.57;2.9051000000000005;0
115;98.28;98.28;98.28;17.70160000000002;0
116;90.57;90.57;90.57;4.825100000000014;0
117;87.54;87.54;87.54;2.9084000000000043;0
118;99.76;99.76;99.76;6.422400000000002;0
119;4.0;4.0;4.0;0.0;0
120;93.68;93.68;93.68;4.037599999999994;0
121;67.55;67.55;67.55;18.667500000000004;1
122;112.66;112.66;112.66;6.784400000000013;0
123;141.59;141.59;141.59;10.641900000000005;0
124;67.93;67.93;67.93;0.7850999999999984;1
125;86.49;86.49;86.49;48.52989999999996;1
126;89.82;89.82;89.82;4.3075999999999945;0
127;3.72;3.72;3.72;1.6416000000000002;0
128;65.47;65.47;65.47;3.349099999999989;0
129;122.62;122.62;122.62;4.275600000000001;0
130;98.07;98.07;98.07;34.16510000000003;1
131;68.33;68.33;68.33;7.62109999999999;1
132;115.59;115.59;115.59;109.18190000000007;1
133;4.0;4.0;4.0;0.0;0
134;90.07;90.07;90.07;2.185099999999994;0
135;60.73;60.73;60.73;7.257100000000005;0
136;125.91;125.91;125.91;14.84189999999999;1
137;99.97;99.97;99.97;15.809100000000035;0
138;92.38;92.38;92.38;1.2355999999999978;0
139;96.24;96.24;96.24;22.862400000000004;1
140;118.65;118.65;118.65;25.48749999999997;0
141;97.34;97.34;97.34;1.604399999999999;0
142;93.46;93.46;93.46;6.728400000000006;0
143;96.34;96.34;96.34;12.344400000000014;0
144;95.06;95.06;95.06;4.736400000000005;0
145;60.64;60.64;60.64;0.9503999999999995;0
146;125.91;125.91;125.91;2.4819000000000035;0
147;148.36;148.36;148.36;5.83039999999998;0
148;46.1;46.1;46.1;935.0900000000012;0
149;90.55;90.55;90.55;5.767500000000003;0
150;88.28;88.28;88.28;5.721599999999996;0
151;68.01;68.01;68.01;2.109900000000002;1
152;87.01;87.01;87.01;4.869899999999994;1
153;80.5;80.5;80.5;8.57;1
154;96.06;96.06;96.06;88.85639999999997;0
155;91.42;91.42;91.42;11.743600000000006;0
156;103.05;103.05;103.05;4.14750000000001;0
157;84.19;84.19;84.19;5.193899999999983;0
158;4.0;4.0;4.0;0.0;0
159;74.97;74.97;74.97;4.209100000000001;0
160;80.29;80.29;80.29;35.92589999999999;0
161;134.42;134.42;134.42;4.923600000000008;0
162;117.8;117.8;117.8;2.8199999999999954;0
163;143.29;143.29;143.29;1.7059000000000004;0
164;94.14;94.14;94.14;14.120400000000018;1
165;4.0;4.0;4.0;0.0;0
166;134.07;134.07;134.07;67.32509999999992;0
167;48.96;48.96;48.96;5.738400000000005;1
168;4.0;4.0;4.0;0.0;0
169;134.35;134.35;134.35;2.267500000000005;0
170;111.92;111.92;111.92;21.453599999999998;1
171;107.13;107.13;107.13;3.2331000000000008;0
172;139.29;139.29;139.29;3.3058999999999976;0
173;90.51;90.51;90.51;13.249899999999993;0
174;144.43;144.43;144.43;13.74509999999999;0
175;105.6;105.6;105.6;3.320000000000001;0
176;80.28;80.28;80.28;3.0215999999999976;0
177;94.24;94.24;94.24;4.482400000000006;0
178;82.6;82.6;82.6;139.58000000000004;0
179;63.54;63.54;63.54;57.72839999999998;1
180;83.15;83.15;83.15;40.207500000000046;0
181;95.76;95.76;95.76;15.14240000000001;1
182;130.97;130.97;130.97;11.569099999999995;0
183;101.04;101.04;101.04;6.598400000000004;0
184;78.11;78.11;78.11;270.5978999999999;1
185;4.0;4.0;4.0;0.0;0
186;113.93;113.93;113.93;12.585100000000002;0
187;108.11;108.11;108.11;91.27789999999999;1
