Lp;R;G;B;War;Dec
0;77.74;77.74;77.74;11.412400000000007;0
1;126.48;126.48;126.48;20.289600000000004;0
2;113.33;113.33;113.33;45.121099999999984;0
3;70.29;70.29;70.29;6.145899999999997;0
4;112.39;112.39;112.39;114.9179;1
5;86.77;86.77;86.77;14.297100000000004;1
6;3.0;3.0;3.0;0.0;0
7;81.88;81.88;81.88;139.48559999999986;1
8;95.98;95.98;95.98;28.839600000000004;0
9;3.0;3.0;3.0;0.0;0
10;76.97;76.97;76.97;6.8091000000000035;1
11;103.53;103.53;103.53;4.789099999999986;0
12;139.38;139.38;139.38;6.395600000000009;0
13;94.37;94.37;94.37;37.35310000000001;1
14;118.71;118.71;118.71;23.68589999999998;1
15;145.59;145.59;145.59;3.4018999999999924;0
16;105.14;105.14;105.14;12.760399999999999;0
17;105.79;105.79;105.79;37.525900000000014;0
18;81.51;81.51;81.51;4.869899999999998;1
19;97.22;97.22;97.22;10.271600000000005;0
20;105.07;105.07;105.07;21.405099999999983;0
21;3.0;3.0;3.0;0.0;0
22;78.59;78.59;78.59;55.281900000000014;1
23;79.62;79.62;79.62;7.335600000000019;0
24;107.32;107.32;107.32;5.337599999999995;0
25;138.22;138.22;138.22;2.7515999999999976;0
26;127.51;127.51;127.51;15.629900000000022;0
27;121.92;121.92;121.92;44.753600000000006;1
28;96.7;96.7;96.7;20.72999999999997;0
29;228.2;228.2;228.2;0.4199999999999999;0
30;130.23;130.23;130.23;46.617100000000015;0
31;92.5;92.5;92.5;7.05;1
32;82.96;82.96;82.96;26.01840000000003;0
33;153.23;153.23;153.23;7.457100000000003;0
34;138.49;138.49;138.49;9.60989999999998;0
35;88.51;88.51;88.51;167.92989999999992;1
36;124.65;124.65;124.65;10.827499999999986;0
37;96.6;96.6;96.6;3.760000000000005;0
38;3.0;3.0;3.0;0.0;0
39;141.97;141.97;141.97;28.48910000000002;0
40;76.38;76.38;76.38;51.2156;1
41;115.54;115.54;115.54;9.548399999999996;0
42;3.0;3.0;3.0;0.0;0
43;148.42;148.42;148.42;11.8636;0
44;113.74;113.74;113.74;33.072400000000016;0
45;140.65;140.65;140.65;245.5875000000001;1
46;101.36;101.36;101.36;48.59039999999999;0
47;41.38;41.38;41.38;726.3356;0
48;79.73;79.73;79.73;22.83710000000002;0
49;107.86;107.86;107.86;23.02040000000001;0
50;90.76;90.76;90.76;1.0623999999999993;0
51;78.74;78.74;78.74;130.81239999999997;1
52;3.0;3.0;3.0;0.0;0
53;99.21;99.21;99.21;8.105899999999991;0
54;70.42;70.42;70.42;9.1836;1
55;128.73;128.73;128.73;94.43710000000002;1
56;111.32;111.32;111.32;15.437600000000021;0
57;123.45;123.45;123.45;4.927500000000005;0
58;91.84;91.84;91.84;13.134400000000001;0
59;124.57;124.57;124.57;27.985100000000013;0
60;105.29;105.29;105.29;9.245899999999995;0
61;139.96;139.96;139.96;5.418400000000003;0
62;43.35;43.35;43.35;197.9475;1
63;107.78;107.78;107.78;40.21159999999996;1
64;122.05;122.05;122.05;29.567500000000006;0
65;99.8;99.8;99.8;12.279999999999996;0
66;62.09;62.09;62.09;5.7819000000000065;1
67;125.34;125.34;125.34;1.6443999999999988;0
