Lp;R;G;B;War;Dec
0;73.26;73.26;73.26;17.412399999999998;0
1;92.15;92.15;92.15;10.887500000000005;0
2;4.37;4.37;4.37;1.9130999999999971;0
3;131.49;131.49;131.49;13.169899999999984;0
4;82.53;82.53;82.53;17.029099999999975;0
5;4.0;4.0;4.0;0.0;0
6;87.59;87.59;87.59;282.66190000000006;1
7;119.66;119.66;119.66;124.28440000000005;1
8;133.89;133.89;133.89;16.317899999999966;0
9;96.39;96.39;96.39;32.43790000000002;1
10;4.15;4.15;4.15;0.4275000000000004;0
11;108.16;108.16;108.16;6.5943999999999985;0
12;68.47;68.47;68.47;249.54909999999984;1
13;106.03;106.03;106.03;51.80910000000007;1
14;63.47;63.47;63.47;10.289099999999994;1
15;174.69;174.69;174.69;3.1339;0
16;117.03;117.03;117.03;10.849100000000004;0
17;110.64;110.64;110.64;150.45039999999995;0
18;98.71;98.71;98.71;68.58589999999994;1
19;148.57;148.57;148.57;209.5850999999998;1
20;109.52;109.52;109.52;255.02960000000007;0
21;111.86;111.86;111.86;449.02040000000045;1
22;58.82;58.82;58.82;61.4276;1
23;135.72;135.72;135.72;35.30160000000001;0
24;109.22;109.22;109.22;13.351600000000005;0
25;108.43;108.43;108.43;11.825099999999997;0
26;4.0;4.0;4.0;0.0;0
27;111.78;111.78;111.78;13.091600000000003;0
28;75.35;75.35;75.35;229.66750000000025;1
29;104.69;104.69;104.69;5.053899999999989;0
30;126.5;126.5;126.5;270.55;1
31;82.59;82.59;82.59;37.8219;1
32;55.48;55.48;55.48;53.56959999999997;1
33;82.37;82.37;82.37;78.11310000000009;1
34;76.43;76.43;76.43;3.9051000000000022;0
35;133.88;133.88;133.88;4.245600000000002;0
36;131.23;131.23;131.23;23.977099999999986;1
37;117.05;117.05;117.05;29.827500000000047;0
38;102.6;102.6;102.6;21.859999999999975;0
39;86.99;86.99;86.99;7.829899999999999;0
40;4.0;4.0;4.0;0.0;0
41;100.76;100.76;100.76;15.742400000000021;1
42;4.0;4.0;4.0;0.0;0
43;73.31;73.31;73.31;8.553899999999981;0
44;4.0;4.0;4.0;0.0;0
45;84.1;84.1;84.1;21.35000000000002;1
46;56.27;56.27;56.27;28.477099999999954;1
47;69.16;69.16;69.16;15.974399999999992;1
48;142.86;142.86;142.86;6.56039999999998;0
49;54.2;54.2;54.2;12.480000000000004;1
50;54.57;54.57;54.57;55.385099999999994;1
51;97.94;97.94;97.94;38.49639999999997;0
52;4.0;4.0;4.0;0.0;0
53;81.06;81.06;81.06;2.736400000000004;0
54;117.8;117.8;117.8;10.660000000000004;0
55;3.0;3.0;3.0;0.0;0
56;120.84;120.84;120.84;11.734400000000019;0
57;89.01;89.01;89.01;77.78989999999997;1
58;77.89;77.89;77.89;61.45789999999982;1
59;127.45;127.45;127.45;6.9674999999999985;0
60;90.3;90.3;90.3;5.789999999999996;1
61;48.64;48.64;48.64;58.83039999999998;1
62;107.82;107.82;107.82;73.92760000000011;1
63;75.04;75.04;75.04;13.438400000000007;0
64;89.52;89.52;89.52;21.40960000000002;0
65;77.4;77.4;77.4;429.1000000000002;1
66;58.58;58.58;58.58;5.743600000000018;1
67;76.62;76.62;76.62;260.4356000000002;0
68;107.01;107.01;107.01;3.609900000000001;0
