Lp;R;G;B;War;Dec
0;163.92;163.92;163.92;28.55359999999998;0
1;141.31;141.31;141.31;7.593899999999986;0
2;139.66;139.66;139.66;97.30440000000006;1
3;142.46;142.46;142.46;28.928399999999982;0
4;130.94;130.94;130.94;86.57640000000004;1
5;88.83;88.83;88.83;32.24109999999995;0
6;126.3;126.3;126.3;4.409999999999998;0
7;129.26;129.26;129.26;81.01240000000011;1
8;123.56;123.56;123.56;4.826400000000005;0
9;3.0;3.0;3.0;0.0;0
10;4.3;4.3;4.3;0.5100000000000016;0
11;94.28;94.28;94.28;23.44160000000003;1
12;123.68;123.68;123.68;4.257599999999994;1
13;169.6;169.6;169.6;2.1999999999999975;0
14;107.46;107.46;107.46;444.32839999999965;1
15;140.53;140.53;140.53;128.76910000000007;0
16;90.56;90.56;90.56;34.0864;1
17;128.03;128.03;128.03;19.209099999999964;1
18;4.0;4.0;4.0;0.0;0
19;4.0;4.0;4.0;0.0;0
20;114.45;114.45;114.45;339.4874999999999;1
21;62.17;62.17;62.17;11.201100000000002;0
22;116.36;116.36;116.36;29.730400000000003;0
23;144.6;144.6;144.6;28.98000000000001;0
24;162.33;162.33;162.33;7.001100000000013;0
25;125.66;125.66;125.66;12.504400000000018;0
26;3.0;3.0;3.0;0.0;0
27;147.54;147.54;147.54;53.68840000000004;0
28;109.09;109.09;109.09;23.121899999999997;1
29;104.54;104.54;104.54;9.328400000000007;1
30;155.13;155.13;155.13;34.6331;0
31;153.99;153.99;153.99;48.409900000000036;0
32;3.32;3.32;3.32;1.1776000000000026;0
33;142.71;142.71;142.71;22.085899999999995;0
34;178.82;178.82;178.82;106.28760000000013;0
35;108.0;108.0;108.0;87.72;1
36;147.79;147.79;147.79;7.185899999999998;0
37;143.48;143.48;143.48;50.26960000000005;0
38;3.0;3.0;3.0;0.0;0
39;4.0;4.0;4.0;0.0;0
40;51.19;51.19;51.19;7.8739;1
41;90.87;90.87;90.87;200.15310000000008;1
42;175.53;175.53;175.53;3.6290999999999927;0
43;185.45;185.45;185.45;20.247500000000045;0
44;108.16;108.16;108.16;11.6144;0
45;75.51;75.51;75.51;49.44989999999998;1
46;179.25;179.25;179.25;61.8275;0
47;140.51;140.51;140.51;20.76989999999998;0
48;139.91;139.91;139.91;72.00189999999999;0
49;56.36;56.36;56.36;4.570400000000004;1
50;89.89;89.89;89.89;176.47790000000003;1
51;4.0;4.0;4.0;0.0;0
52;119.31;119.31;119.31;10.693899999999994;0
53;115.62;115.62;115.62;6.55560000000002;0
54;4.0;4.0;4.0;0.0;0
55;117.04;117.04;117.04;54.378400000000056;0
56;145.38;145.38;145.38;44.53560000000002;0
57;98.25;98.25;98.25;14.9675;0
58;4.0;4.0;4.0;0.0;0
59;147.88;147.88;147.88;8.425600000000019;0
60;83.46;83.46;83.46;29.908399999999975;1
61;150.69;150.69;150.69;7.713899999999993;0
62;106.87;106.87;106.87;169.17310000000012;1
63;161.51;161.51;161.51;58.1899000000001;1
64;120.57;120.57;120.57;36.725099999999976;0
65;3.0;3.0;3.0;0.0;0
66;3.0;3.0;3.0;0.0;0
67;3.4;3.4;3.4;0.23999999999999996;0
68;154.66;154.66;154.66;16.664399999999986;0
69;68.54;68.54;68.54;132.3684;1
70;3.0;3.0;3.0;0.0;0
71;137.69;137.69;137.69;12.113899999999981;0
72;182.42;182.42;182.42;10.303600000000001;1
73;72.38;72.38;72.38;8.95560000000001;1
74;95.35;95.35;95.35;51.94750000000003;1
75;129.68;129.68;129.68;19.377600000000008;0
76;158.27;158.27;158.27;9.877099999999999;0
77;107.52;107.52;107.52;17.369600000000023;1
78;84.95;84.95;84.95;145.10749999999982;1
79;100.43;100.43;100.43;31.165100000000056;1
80;4.0;4.0;4.0;0.0;0
81;100.74;100.74;100.74;100.95240000000001;1
82;92.49;92.49;92.49;132.6899;1
83;87.93;87.93;87.93;46.545099999999984;1
84;181.0;181.0;181.0;13.8;0
85;152.39;152.39;152.39;28.35789999999996;1
86;109.25;109.25;109.25;52.9675;1
87;115.59;115.59;115.59;85.00189999999998;0
88;83.94;83.94;83.94;45.51639999999994;1
89;171.51;171.51;171.51;13.089899999999979;0
90;103.47;103.47;103.47;15.369100000000017;1
91;4.0;4.0;4.0;0.0;0
92;104.04;104.04;104.04;5.518400000000003;0
93;127.07;127.07;127.07;13.505099999999986;0
94;132.27;132.27;132.27;86.95710000000004;0
95;134.36;134.36;134.36;16.090399999999985;0
96;144.95;144.95;144.95;9.847500000000025;0
97;140.9;140.9;140.9;1.4499999999999995;0
98;97.43;97.43;97.43;11.085100000000002;0
99;113.84;113.84;113.84;36.15440000000004;1
100;4.0;4.0;4.0;0.0;0
101;4.0;4.0;4.0;0.0;0
102;126.16;126.16;126.16;23.974400000000006;0
103;131.63;131.63;131.63;13.17309999999998;0
104;131.15;131.15;131.15;8.947499999999998;0
105;4.0;4.0;4.0;0.0;0
106;120.61;120.61;120.61;9.817900000000003;1
