Lp;R;G;B;War;Dec
0;121.59;121.59;121.59;3.4819000000000004;0
1;90.57;90.57;90.57;70.74509999999997;0
2;85.17;85.17;85.17;11.70110000000002;0
3;4.0;4.0;4.0;0.0;0
4;138.48;138.48;138.48;18.309599999999985;0
5;142.1;142.1;142.1;3.0099999999999976;0
6;95.2;95.2;95.2;61.7799999999999;1
7;122.9;122.9;122.9;4.189999999999993;0
8;134.64;134.64;134.64;94.13040000000014;1
9;3.27;3.27;3.27;0.7371000000000026;0
10;137.29;137.29;137.29;3.825899999999999;0
11;122.1;122.1;122.1;20.15000000000002;0
12;98.79;98.79;98.79;427.18590000000023;0
13;111.68;111.68;111.68;45.9576;0
14;74.0;74.0;74.0;7.32;1
15;141.31;141.31;141.31;15.793900000000006;0
16;123.89;123.89;123.89;8.437899999999997;0
17;131.67;131.67;131.67;1.7810999999999975;0
18;118.63;118.63;118.63;11.453099999999981;0
19;128.37;128.37;128.37;6.833099999999988;0
20;117.45;117.45;117.45;23.02749999999997;0
21;120.47;120.47;120.47;11.22909999999999;0
22;77.07;77.07;77.07;13.045100000000012;1
23;85.1;85.1;85.1;9.930000000000003;0
24;138.67;138.67;138.67;6.881100000000007;0
25;75.41;75.41;75.41;10.8019;0
26;124.43;124.43;124.43;2.3650999999999938;0
27;99.95;99.95;99.95;69.56749999999998;1
28;52.23;52.23;52.23;3.6970999999999994;1
29;103.35;103.35;103.35;68.94749999999993;0
30;111.75;111.75;111.75;8.2475;0
31;78.91;78.91;78.91;3.461900000000008;0
32;111.67;111.67;111.67;46.82110000000003;0
33;149.24;149.24;149.24;4.862399999999981;0
34;101.43;101.43;101.43;5.005100000000011;0
35;120.77;120.77;120.77;11.697099999999995;0
36;152.24;152.24;152.24;2.862399999999999;0
37;141.67;141.67;141.67;8.761100000000015;0
38;94.45;94.45;94.45;22.18750000000001;1
39;110.6;110.6;110.6;8.040000000000012;0
40;77.83;77.83;77.83;18.88110000000002;0
41;86.2;86.2;86.2;11.100000000000003;0
42;4.0;4.0;4.0;0.0;0
43;4.0;4.0;4.0;0.0;0
44;121.31;121.31;121.31;24.493900000000057;1
45;4.0;4.0;4.0;0.0;0
46;105.17;105.17;105.17;9.36110000000001;0
47;88.03;88.03;88.03;3.6291000000000015;0
48;116.94;116.94;116.94;129.17640000000003;0
49;53.43;53.43;53.43;25.885099999999976;1
50;145.79;145.79;145.79;8.085900000000004;0
51;4.0;4.0;4.0;0.0;0
52;94.54;94.54;94.54;21.408400000000007;0
53;141.76;141.76;141.76;53.42240000000003;0
54;69.97;69.97;69.97;44.00909999999999;1
55;65.57;65.57;65.57;6.905100000000004;0
56;135.82;135.82;135.82;12.627600000000006;0
57;103.31;103.31;103.31;112.19389999999997;1
58;79.74;79.74;79.74;7.232400000000001;0
59;133.5;133.5;133.5;5.25;0
60;112.3;112.3;112.3;4.890000000000003;0
61;165.88;165.88;165.88;157.3256;1
62;118.18;118.18;118.18;7.7476;0
63;100.27;100.27;100.27;258.1970999999998;1
64;81.64;81.64;81.64;172.21039999999988;1
65;123.71;123.71;123.71;4.325899999999998;0
66;101.34;101.34;101.34;15.62440000000003;0
