Lp;R;G;B;War;m0;m1;m2;m3;m4;m5;m6;m7;Dec
0;121.0;121.0;121.0;15.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;105.36;105.36;105.36;143.5904;255.0;1020.0;0.0;4080.0;0.0;0.0;16320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
2;121.96;121.96;121.96;21.958399999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;137.56;137.56;137.56;7.606400000000005;6375.0;12750.0;12750.0;38250.0;25500.0;38250.0;127500.0;76500.0;76500.0;127500.0;12750.0;0.0;12750.0;0.0;0.0;0.0;0.0;0.00031372549019607844;0.0;0.00031372549019607844;0.0;0.0;0.0;0.0;0
4;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;87.24;87.24;87.24;87.5424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6;140.84;140.84;140.84;9.094399999999998;6375.0;12750.0;12750.0;38250.0;25500.0;38250.0;127500.0;76500.0;76500.0;127500.0;12750.0;0.0;12750.0;0.0;0.0;0.0;0.0;0.00031372549019607844;0.0;0.00031372549019607844;0.0;0.0;0.0;0.0;0
7;113.32;113.32;113.32;9.577599999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8;108.92;108.92;108.92;8.553600000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
9;62.28;62.28;62.28;23.72159999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
10;126.48;126.48;126.48;29.449599999999997;2550.0;8925.0;5100.0;31875.0;17850.0;15300.0;116025.0;63750.0;53550.0;51000.0;637.5;0.0;5100.0;0.0;0.0;0.0;0.0;9.80392156862745e-05;0.0;0.000784313725490196;0.0;0.0;0.0;0.0;0
11;139.16;139.16;139.16;31.574400000000004;5865.0;10710.0;12495.0;30090.0;24480.0;37995.0;94860.0;72420.0;75480.0;127245.0;10532.608695652176;1663.0434782608681;11375.217391304344;1446.1247637050983;2241.493383742916;-988.1852551984812;-2169.1871455576475;0.0003061962847109749;4.834678179646967e-05;0.00033069198748785275;5.489537067957979e-07;8.50878245533492e-07;-3.7511836631046086e-07;-8.234305601936969e-07;1
12;68.64;68.64;68.64;17.910399999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
