Lp;R;G;B;War;Dec
0;112.04;112.04;112.04;2.918399999999999;0
1;86.37;86.37;86.37;13.953099999999983;1
2;146.22;146.22;146.22;67.19159999999994;0
3;109.12;109.12;109.12;4.185600000000014;0
4;102.58;102.58;102.58;27.083599999999993;1
5;98.06;98.06;98.06;8.116400000000004;0
6;112.6;112.6;112.6;14.399999999999984;1
7;80.61;80.61;80.61;9.857900000000027;1
8;133.13;133.13;133.13;19.05310000000002;0
9;110.35;110.35;110.35;19.84750000000001;0
10;86.44;86.44;86.44;120.02640000000007;1
11;132.81;132.81;132.81;52.41389999999998;0
12;81.49;81.49;81.49;183.52989999999997;1
13;153.87;153.87;153.87;28.673100000000026;0
14;112.98;112.98;112.98;11.8996;0
15;119.49;119.49;119.49;98.22990000000001;1
16;119.02;119.02;119.02;48.73959999999999;0
17;100.11;100.11;100.11;5.477899999999997;0
18;4.0;4.0;4.0;0.0;0
19;113.49;113.49;113.49;500.2299;1
20;89.9;89.9;89.9;6.8900000000000015;1
21;91.85;91.85;91.85;103.02750000000003;1
22;105.24;105.24;105.24;368.0824;1
23;111.0;111.0;111.0;1.98;0
24;71.44;71.44;71.44;5.666399999999997;1
25;93.66;93.66;93.66;24.70440000000001;1
26;3.0;3.0;3.0;0.0;0
27;118.4;118.4;118.4;2.039999999999999;0
28;84.14;84.14;84.14;6.340400000000017;1
29;57.87;57.87;57.87;0.8330999999999997;1
30;71.7;71.7;71.7;3.3900000000000006;1
31;4.18;4.18;4.18;0.32760000000000006;0
32;119.05;119.05;119.05;12.1275;0
33;94.86;94.86;94.86;10.520400000000022;0
34;110.78;110.78;110.78;9.191600000000005;1
35;111.02;111.02;111.02;6.819600000000005;0
36;110.67;110.67;110.67;63.68110000000003;0
37;187.76;187.76;187.76;9.38239999999999;0
38;141.3;141.3;141.3;1.7299999999999969;0
39;105.27;105.27;105.27;11.017099999999994;0
40;89.85;89.85;89.85;21.267500000000005;1
41;117.82;117.82;117.82;11.707600000000017;1
42;70.53;70.53;70.53;23.34910000000002;1
43;117.71;117.71;117.71;5.945899999999997;0
44;159.95;159.95;159.95;13.607500000000021;0
45;96.86;96.86;96.86;10.00040000000002;0
46;105.89;105.89;105.89;257.4578999999999;1
47;83.35;83.35;83.35;30.4475;1
48;132.1;132.1;132.1;5.209999999999994;0
49;101.68;101.68;101.68;412.6376000000001;1
50;138.02;138.02;138.02;5.45960000000001;0
51;105.6;105.6;105.6;30.159999999999968;0
52;97.24;97.24;97.24;46.1024;1
53;67.45;67.45;67.45;10.327500000000004;1
54;85.92;85.92;85.92;103.69359999999982;1
55;75.44;75.44;75.44;7.0463999999999745;0
56;80.48;80.48;80.48;99.92960000000002;1
57;124.89;124.89;124.89;205.3779;0
58;119.18;119.18;119.18;16.907599999999977;0
59;140.91;140.91;140.91;3.981900000000011;0
60;136.06;136.06;136.06;28.11639999999994;0
61;71.75;71.75;71.75;3.8475;0
62;60.88;60.88;60.88;178.48560000000006;1
63;87.62;87.62;87.62;12.695599999999972;1
64;4.0;4.0;4.0;0.0;0
65;112.57;112.57;112.57;7.50509999999999;0
66;62.68;62.68;62.68;7.277599999999998;1
67;108.61;108.61;108.61;12.917899999999994;0
68;127.39;127.39;127.39;5.417899999999992;0
69;4.08;4.08;4.08;2.0736000000000008;0
70;102.86;102.86;102.86;27.880399999999984;0
71;100.95;100.95;100.95;42.467500000000015;1
72;123.35;123.35;123.35;4.567500000000006;0
73;56.23;56.23;56.23;7.937099999999997;0
74;89.67;89.67;89.67;7.261100000000002;0
75;105.73;105.73;105.73;9.9371;0
76;102.92;102.92;102.92;26.113600000000005;1
77;4.0;4.0;4.0;0.0;0
78;81.12;81.12;81.12;14.925600000000019;0
79;144.88;144.88;144.88;42.18559999999998;0
80;75.14;75.14;75.14;90.8204;1
81;71.49;71.49;71.49;15.009900000000012;1
82;110.36;110.36;110.36;12.7904;0
83;134.18;134.18;134.18;3.9475999999999947;0
84;123.09;123.09;123.09;59.44189999999995;0
85;4.0;4.0;4.0;0.0;0
86;3.3;3.3;3.3;0.8100000000000008;0
87;92.77;92.77;92.77;76.87710000000006;1
88;74.98;74.98;74.98;52.69960000000004;1
89;4.0;4.0;4.0;0.0;0
90;3.0;3.0;3.0;0.0;0
91;103.56;103.56;103.56;4.526400000000005;0
92;99.53;99.53;99.53;15.069099999999992;1
93;95.17;95.17;95.17;9.921100000000008;0
94;104.79;104.79;104.79;373.4059000000001;1
95;132.24;132.24;132.24;10.622399999999987;0
96;86.88;86.88;86.88;5.545600000000002;0
97;66.06;66.06;66.06;8.596400000000003;1
98;109.65;109.65;109.65;6.647499999999989;0
99;106.45;106.45;106.45;69.92749999999998;1
100;91.17;91.17;91.17;330.2410999999998;1
101;93.28;93.28;93.28;5.421599999999993;0
102;127.53;127.53;127.53;3.9290999999999956;0
103;92.05;92.05;92.05;13.067500000000031;1
104;105.14;105.14;105.14;71.52039999999997;1
105;93.12;93.12;93.12;65.32560000000001;1
106;110.45;110.45;110.45;9.167499999999992;0
107;113.65;113.65;113.65;12.547500000000007;0
108;125.02;125.02;125.02;21.639600000000023;1
109;133.25;133.25;133.25;14.7675;0
110;95.04;95.04;95.04;15.298400000000008;0
111;113.3;113.3;113.3;70.13000000000004;0
112;138.51;138.51;138.51;21.789899999999978;0
113;104.98;104.98;104.98;8.799599999999998;0
114;117.35;117.35;117.35;7.147499999999994;0
115;122.02;122.02;122.02;18.299599999999984;1
116;89.35;89.35;89.35;5.567499999999997;0
117;129.47;129.47;129.47;238.28910000000027;1
118;104.5;104.5;104.5;46.97;1
119;4.0;4.0;4.0;0.0;0
120;103.78;103.78;103.78;232.53160000000008;1
121;127.18;127.18;127.18;15.327600000000015;1
122;131.14;131.14;131.14;11.360399999999991;0
123;57.41;57.41;57.41;1465.241900000001;0
124;122.64;122.64;122.64;54.4704;1
125;77.01;77.01;77.01;78.12990000000003;1
126;106.13;106.13;106.13;1.633099999999995;0
127;104.84;104.84;104.84;99.19439999999999;0
128;95.99;95.99;95.99;68.5299;1
129;119.77;119.77;119.77;60.877099999999956;0
130;76.07;76.07;76.07;13.625100000000014;1
131;68.92;68.92;68.92;4.233599999999999;1
132;146.54;146.54;146.54;3.9484000000000092;0
133;143.09;143.09;143.09;2.181900000000004;0
134;127.32;127.32;127.32;3.3375999999999943;0
135;123.32;123.32;123.32;2.8575999999999953;0
136;118.85;118.85;118.85;8.227500000000001;0
137;138.06;138.06;138.06;25.87639999999997;0
138;118.73;118.73;118.73;3.817099999999999;0
139;126.13;126.13;126.13;4.513100000000006;0
140;72.46;72.46;72.46;117.24840000000002;1
141;121.34;121.34;121.34;6.304400000000008;0
142;94.28;94.28;94.28;104.3816;1
143;85.59;85.59;85.59;7.8019000000000025;0
144;93.93;93.93;93.93;14.265099999999984;0
145;82.0;82.0;82.0;3.44;0
146;147.1;147.1;147.1;6.170000000000004;0
147;119.09;119.09;119.09;38.801899999999975;0
148;110.55;110.55;110.55;8.347500000000004;0
149;82.2;82.2;82.2;4.800000000000005;0
150;97.82;97.82;97.82;22.827599999999965;0
151;4.0;4.0;4.0;0.0;0
152;86.75;86.75;86.75;55.6675;1
153;66.73;66.73;66.73;5.537099999999992;0
154;70.8;70.8;70.8;6.880000000000004;1
155;101.68;101.68;101.68;45.857600000000005;1
156;77.78;77.78;77.78;2.8115999999999977;0
157;120.34;120.34;120.34;4.2444000000000095;0
158;80.31;80.31;80.31;15.43389999999999;1
159;96.77;96.77;96.77;4.917100000000008;0
