Lp;R;G;B;War;Dec
0;82.17;82.17;82.17;6.781100000000003;0
1;71.82;71.82;71.82;135.0875999999999;1
2;112.29;112.29;112.29;4.025900000000003;0
3;67.68;67.68;67.68;110.7976;1
4;88.85;88.85;88.85;4.187499999999993;0
5;74.39;74.39;74.39;89.21789999999999;1
6;91.72;91.72;91.72;2.0015999999999914;0
7;104.86;104.86;104.86;7.100400000000012;0
8;100.68;100.68;100.68;10.057599999999995;0
9;89.74;89.74;89.74;19.272400000000008;0
10;142.0;142.0;142.0;6.32;0
11;94.38;94.38;94.38;6.575600000000007;0
12;82.42;82.42;82.42;13.703599999999975;0
13;65.77;65.77;65.77;33.01709999999996;0
14;83.37;83.37;83.37;102.29310000000002;1
15;79.47;79.47;79.47;11.429099999999995;0
16;91.79;91.79;91.79;5.685899999999992;0
17;85.71;85.71;85.71;197.3858999999999;1
18;56.4;56.4;56.4;3.12;1
19;90.85;90.85;90.85;211.8075000000001;1
20;66.0;66.0;66.0;141.94;1
21;4.0;4.0;4.0;0.0;0
22;87.39;87.39;87.39;4.097900000000003;0
23;62.84;62.84;62.84;10.894400000000012;1
24;110.03;110.03;110.03;5.589100000000001;0
25;73.29;73.29;73.29;28.72590000000002;1
26;63.72;63.72;63.72;47.40159999999994;1
27;101.8;101.8;101.8;8.840000000000005;0
28;116.6;116.6;116.6;4.960000000000012;0
29;4.0;4.0;4.0;0.0;0
30;84.57;84.57;84.57;127.46510000000005;1
31;96.51;96.51;96.51;8.8899;0
32;88.24;88.24;88.24;5.622400000000004;0
33;122.26;122.26;122.26;25.772400000000015;1
34;112.15;112.15;112.15;6.6675;0
35;88.58;88.58;88.58;16.263600000000014;0
36;78.78;78.78;78.78;19.271599999999992;0
37;113.04;113.04;113.04;38.97840000000003;1
38;77.88;77.88;77.88;5.265600000000009;0
39;151.2;151.2;151.2;12.320000000000006;0
40;77.8;77.8;77.8;7.520000000000018;0
41;100.56;100.56;100.56;3.5064000000000046;0
42;109.32;109.32;109.32;12.997600000000002;0
43;75.61;75.61;75.61;6.597899999999999;0
44;127.12;127.12;127.12;6.165600000000011;0
45;113.18;113.18;113.18;2.0675999999999948;0
46;143.19;143.19;143.19;4.753899999999993;0
47;62.95;62.95;62.95;28.927500000000023;1
48;94.01;94.01;94.01;43.789899999999996;1
49;4.0;4.0;4.0;0.0;0
50;4.0;4.0;4.0;0.0;0
51;69.13;69.13;69.13;4.893100000000013;1
52;100.93;100.93;100.93;193.4450999999998;0
53;52.38;52.38;52.38;8.975599999999988;1
54;102.23;102.23;102.23;12.877099999999995;0
55;110.56;110.56;110.56;37.10639999999997;1
56;109.17;109.17;109.17;93.16109999999996;0
57;109.47;109.47;109.47;20.34909999999999;0
58;92.97;92.97;92.97;10.249099999999986;1
59;111.14;111.14;111.14;10.100399999999983;0
60;105.54;105.54;105.54;14.588399999999998;0
61;50.28;50.28;50.28;28.621600000000022;1
62;124.02;124.02;124.02;7.119600000000002;0
63;70.38;70.38;70.38;33.37560000000003;1
64;100.43;100.43;100.43;7.005099999999992;0
65;3.0;3.0;3.0;0.0;0
66;132.52;132.52;132.52;5.8895999999999935;0
67;114.18;114.18;114.18;11.427600000000009;0
68;4.0;4.0;4.0;0.0;0
69;111.09;111.09;111.09;5.621899999999999;0
70;98.56;98.56;98.56;60.326399999999985;1
71;109.4;109.4;109.4;81.29999999999998;0
72;174.14;174.14;174.14;13.860400000000014;1
73;77.58;77.58;77.58;52.523599999999995;1
74;59.18;59.18;59.18;15.38759999999999;1
75;3.0;3.0;3.0;0.0;0
76;4.6;4.6;4.6;0.8400000000000004;0
77;114.08;114.08;114.08;6.673600000000004;0
78;67.64;67.64;67.64;8.190399999999972;1
79;85.13;85.13;85.13;59.51310000000002;1
80;117.87;117.87;117.87;35.87310000000001;1
81;148.56;148.56;148.56;4.3864000000000045;0
82;74.66;74.66;74.66;107.94440000000013;1
83;83.0;83.0;83.0;8.32;0
84;100.06;100.06;100.06;16.856399999999987;0
85;79.07;79.07;79.07;212.1251;1
86;109.23;109.23;109.23;4.497100000000002;0
87;3.06;3.06;3.06;0.1764;0
88;78.02;78.02;78.02;48.45959999999994;0
89;91.11;91.11;91.11;34.47789999999997;1
90;64.96;64.96;64.96;103.15840000000009;1
91;4.0;4.0;4.0;0.0;0
92;67.55;67.55;67.55;78.46749999999996;1
93;71.94;71.94;71.94;8.776400000000006;0
94;107.54;107.54;107.54;14.108399999999989;0
95;104.54;104.54;104.54;176.92840000000004;0
96;4.0;4.0;4.0;0.0;0
