Lp;R;G;B;War;Dec
0;114.47;114.47;114.47;233.88910000000007;1
1;138.46;138.46;138.46;80.76839999999999;0
2;115.92;115.92;115.92;28.613599999999977;0
3;116.03;116.03;116.03;35.10909999999994;1
4;164.96;164.96;164.96;87.73840000000001;0
5;128.51;128.51;128.51;554.2699;1
6;97.9;97.9;97.9;38.67000000000001;1
7;106.44;106.44;106.44;201.68640000000028;1
8;95.36;95.36;95.36;274.3103999999999;1
9;153.73;153.73;153.73;46.55709999999999;0
10;130.06;130.06;130.06;57.05639999999998;0
11;79.59;79.59;79.59;14.501899999999987;0
12;125.96;125.96;125.96;24.978399999999976;1
13;76.55;76.55;76.55;151.9475;1
14;3.44;3.44;3.44;0.24639999999999995;0
15;96.68;96.68;96.68;29.077599999999997;0
16;68.65;68.65;68.65;152.24750000000003;1
17;135.8;135.8;135.8;18.100000000000012;0
18;73.97;73.97;73.97;26.98909999999997;1
19;69.97;69.97;69.97;9.769099999999998;0
20;118.66;118.66;118.66;27.784400000000023;1
21;143.76;143.76;143.76;6.222399999999986;0
22;86.86;86.86;86.86;9.30040000000001;0
23;96.22;96.22;96.22;12.45159999999998;0
24;77.2;77.2;77.2;216.22000000000006;1
25;108.17;108.17;108.17;15.721100000000039;0
26;71.67;71.67;71.67;282.82110000000006;1
27;3.0;3.0;3.0;0.0;0
28;129.87;129.87;129.87;44.83309999999999;1
29;188.2;188.2;188.2;378.1599999999999;1
30;56.32;56.32;56.32;17.257599999999996;1
31;93.31;93.31;93.31;143.7939;1
32;3.0;3.0;3.0;0.0;0
33;132.95;132.95;132.95;20.707499999999982;0
34;74.55;74.55;74.55;8.207500000000023;1
35;128.05;128.05;128.05;56.3275;0
36;68.66;68.66;68.66;21.644399999999994;1
37;4.0;4.0;4.0;0.0;0
38;101.17;101.17;101.17;8.6411;0
39;4.0;4.0;4.0;0.0;0
40;86.61;86.61;86.61;391.8378999999997;0
41;4.0;4.0;4.0;0.0;0
42;62.14;62.14;62.14;0.600399999999997;0
43;107.55;107.55;107.55;11.147500000000013;0
44;66.11;66.11;66.11;124.71789999999993;1
45;75.86;75.86;75.86;302.32040000000023;1
46;99.27;99.27;99.27;18.35710000000002;1
47;120.65;120.65;120.65;4.847500000000004;0
48;68.31;68.31;68.31;145.63390000000004;1
49;89.53;89.53;89.53;55.569099999999985;1
50;63.39;63.39;63.39;7.437899999999994;0
51;4.0;4.0;4.0;0.0;0
52;85.54;85.54;85.54;336.5084000000001;1
53;87.78;87.78;87.78;9.7916;0
54;137.94;137.94;137.94;10.676400000000001;0
55;95.64;95.64;95.64;78.67039999999997;0
56;71.15;71.15;71.15;7.1274999999999835;0
57;92.97;92.97;92.97;14.069100000000022;0
58;74.29;74.29;74.29;490.46589999999946;1
59;59.56;59.56;59.56;2.3064000000000044;0
60;40.91;40.91;40.91;2.681900000000008;0
61;88.2;88.2;88.2;52.90000000000001;1
62;114.05;114.05;114.05;132.2675000000001;1
63;99.33;99.33;99.33;85.92110000000008;0
64;68.21;68.21;68.21;105.22589999999987;1
65;75.87;75.87;75.87;10.493099999999991;1
66;171.37;171.37;171.37;69.2131000000001;1
67;83.29;83.29;83.29;29.18589999999998;1
68;168.33;168.33;168.33;13.521100000000006;0
69;99.84;99.84;99.84;19.454400000000007;0
70;108.75;108.75;108.75;3.1275;0
71;105.31;105.31;105.31;18.37390000000004;1
72;76.5;76.5;76.5;8.81;0
73;69.35;69.35;69.35;8.247499999999999;1
74;84.79;84.79;84.79;201.58590000000007;0
75;76.35;76.35;76.35;430.4875000000001;1
76;102.54;102.54;102.54;176.72839999999982;1
77;4.04;4.04;4.04;0.07839999999999997;0
78;149.99;149.99;149.99;4.409899999999986;0
79;4.0;4.0;4.0;0.0;0
80;110.81;110.81;110.81;19.293899999999987;0
81;118.41;118.41;118.41;29.541900000000005;1
82;87.18;87.18;87.18;10.58760000000001;0
83;130.67;130.67;130.67;192.34109999999995;0
84;112.64;112.64;112.64;356.59039999999993;1
85;93.44;93.44;93.44;23.826400000000007;1
86;74.2;74.2;74.2;15.579999999999995;0
87;89.96;89.96;89.96;69.23839999999998;0
88;118.35;118.35;118.35;17.5675;0
89;132.64;132.64;132.64;37.95040000000003;0
90;69.08;69.08;69.08;60.43360000000003;1
91;89.4;89.4;89.4;122.72000000000003;1
92;137.15;137.15;137.15;26.127500000000012;0
93;241.57;241.57;241.57;0.6051000000000002;0
94;74.68;74.68;74.68;9.577599999999995;1
95;109.52;109.52;109.52;2.7295999999999996;0
96;64.93;64.93;64.93;50.7451;1
97;99.34;99.34;99.34;11.6644;1
98;98.08;98.08;98.08;16.95359999999999;0
99;114.08;114.08;114.08;62.393599999999985;1
100;4.0;4.0;4.0;0.0;0
101;128.56;128.56;128.56;562.3663999999997;1
102;101.11;101.11;101.11;53.67790000000002;1
103;55.96;55.96;55.96;17.598400000000026;1
104;69.34;69.34;69.34;9.624400000000009;1
105;82.39;82.39;82.39;96.8379;1
106;151.41;151.41;151.41;49.9819;0
107;98.43;98.43;98.43;10.08509999999999;0
108;74.26;74.26;74.26;35.35240000000001;1
109;143.41;143.41;143.41;209.50189999999992;1
110;114.79;114.79;114.79;13.665899999999992;0
111;92.05;92.05;92.05;95.68750000000004;1
112;77.46;77.46;77.46;56.12839999999994;1
113;86.65;86.65;86.65;18.52749999999998;0
114;4.0;4.0;4.0;0.0;0
115;64.25;64.25;64.25;88.8275;1
116;145.08;145.08;145.08;32.95360000000001;0
117;142.28;142.28;142.28;19.761600000000012;0
118;132.19;132.19;132.19;22.053899999999995;0
119;46.59;46.59;46.59;7.921900000000002;1
120;102.6;102.6;102.6;12.920000000000016;0
121;47.61;47.61;47.61;14.337900000000012;1
122;100.3;100.3;100.3;12.350000000000009;0
123;87.59;87.59;87.59;5.1818999999999935;0
124;118.66;118.66;118.66;86.70439999999999;1
125;60.63;60.63;60.63;67.03309999999993;1
126;69.93;69.93;69.93;79.36509999999997;1
127;3.8;3.8;3.8;0.16000000000000075;0
128;81.28;81.28;81.28;326.72160000000014;1
129;149.65;149.65;149.65;56.04749999999998;0
130;86.64;86.64;86.64;108.51039999999999;0
131;73.43;73.43;73.43;5.1451000000000136;0
132;115.44;115.44;115.44;10.546399999999991;1
133;68.66;68.66;68.66;49.50439999999999;1
134;90.13;90.13;90.13;12.373100000000004;0
135;167.33;167.33;167.33;42.90110000000002;1
136;92.11;92.11;92.11;53.317900000000044;1
137;64.0;64.0;64.0;40.02;1
138;96.82;96.82;96.82;34.907600000000066;0
139;88.31;88.31;88.31;38.21389999999999;1
140;116.6;116.6;116.6;7.859999999999979;0
141;81.46;81.46;81.46;369.0283999999998;1
142;103.08;103.08;103.08;345.15359999999976;1
143;134.14;134.14;134.14;30.420399999999997;0
144;88.02;88.02;88.02;26.719599999999982;0
145;103.08;103.08;103.08;15.6136;0
146;71.55;71.55;71.55;11.627500000000037;0
147;93.8;93.8;93.8;18.560000000000016;0
148;90.11;90.11;90.11;21.43789999999998;0
149;115.18;115.18;115.18;381.5075999999997;1
150;81.18;81.18;81.18;5.427599999999995;0
151;79.25;79.25;79.25;13.3875;1
152;95.41;95.41;95.41;25.561900000000005;0
153;54.98;54.98;54.98;19.2596;1
154;153.62;153.62;153.62;7.1556000000000175;0
155;98.27;98.27;98.27;8.597099999999998;0
156;54.13;54.13;54.13;24.513100000000005;1
157;105.74;105.74;105.74;20.35240000000001;1
158;140.13;140.13;140.13;0.9930999999999994;0
159;74.53;74.53;74.53;6.94909999999998;0
160;31.64;31.64;31.64;17.730399999999953;1
161;4.0;4.0;4.0;0.0;0
162;85.47;85.47;85.47;17.329100000000015;1
163;51.78;51.78;51.78;170.19159999999997;1
164;147.5;147.5;147.5;7.51;0
165;81.66;81.66;81.66;10.1044;0
166;125.19;125.19;125.19;8.333899999999998;0
167;109.7;109.7;109.7;33.13000000000001;0
168;71.35;71.35;71.35;4.747500000000004;0
169;81.04;81.04;81.04;69.77840000000003;1
170;92.24;92.24;92.24;111.90240000000006;0
171;93.24;93.24;93.24;90.08240000000002;1
172;120.89;120.89;120.89;19.4779;0
173;93.13;93.13;93.13;9.593099999999989;0
174;142.77;142.77;142.77;31.997100000000003;0
175;113.02;113.02;113.02;8.179600000000013;0
176;146.05;146.05;146.05;29.887500000000024;0
177;111.44;111.44;111.44;9.486399999999973;0
178;109.42;109.42;109.42;287.84360000000004;1
179;125.43;125.43;125.43;13.56509999999999;0
180;84.69;84.69;84.69;477.1739000000001;1
181;68.16;68.16;68.16;0.29439999999999866;0
182;72.98;72.98;72.98;24.6996;1
183;4.0;4.0;4.0;0.0;0
