Lp;R;G;B;War;Dec
0;108.95;108.95;108.95;101.14750000000008;1
1;113.97;113.97;113.97;14.829100000000007;1
2;90.9;90.9;90.9;25.510000000000044;0
3;102.67;102.67;102.67;18.841099999999983;1
4;145.98;145.98;145.98;62.43960000000004;0
5;104.84;104.84;104.84;7.4344;1
6;85.88;85.88;85.88;32.00559999999999;0
7;81.74;81.74;81.74;64.1524;1
8;116.38;116.38;116.38;16.375599999999952;0
9;90.05;90.05;90.05;14.487500000000024;1
10;91.0;91.0;91.0;9.42;0
11;98.56;98.56;98.56;125.62640000000005;1
12;103.64;103.64;103.64;16.710399999999993;0
13;57.97;57.97;57.97;3.3291000000000017;1
14;52.12;52.12;52.12;33.6656;1
15;70.78;70.78;70.78;1.5315999999999996;0
16;62.05;62.05;62.05;58.94749999999994;1
17;139.4;139.4;139.4;31.440000000000012;0
18;92.78;92.78;92.78;11.011599999999977;0
19;98.06;98.06;98.06;13.776399999999992;0
20;95.27;95.27;95.27;1.7971000000000048;0
21;5.02;5.02;5.02;2.0196000000000036;0
22;85.52;85.52;85.52;8.249600000000001;0
23;81.59;81.59;81.59;249.8618999999998;1
24;4.08;4.08;4.08;0.15359999999999938;0
25;75.38;75.38;75.38;48.43559999999999;1
26;72.2;72.2;72.2;32.40000000000001;0
27;4.09;4.09;4.09;0.26189999999999924;0
28;60.36;60.36;60.36;13.570400000000006;1
29;83.27;83.27;83.27;53.73710000000001;1
30;59.38;59.38;59.38;4.935600000000001;0
31;108.64;108.64;108.64;5.350400000000002;0
32;59.54;59.54;59.54;42.64839999999998;1
33;68.96;68.96;68.96;50.55840000000002;1
34;107.72;107.72;107.72;28.24160000000001;0
35;98.0;98.0;98.0;11.78;1
36;84.94;84.94;84.94;6.396400000000003;0
37;108.75;108.75;108.75;9.2875;0
38;67.06;67.06;67.06;24.3764;1
39;59.99;59.99;59.99;16.20989999999999;1
40;39.54;39.54;39.54;64.32839999999999;0
41;89.58;89.58;89.58;14.903599999999994;0
42;86.85;86.85;86.85;8.847500000000021;0
43;63.54;63.54;63.54;122.10839999999999;1
44;95.73;95.73;95.73;3.95709999999999;0
45;91.19;91.19;91.19;10.513899999999998;1
46;67.68;67.68;67.68;12.25760000000001;1
47;4.0;4.0;4.0;0.0;0
48;116.55;116.55;116.55;20.52749999999999;0
49;75.25;75.25;75.25;12.2475;0
50;64.13;64.13;64.13;0.9730999999999991;0
51;69.9;69.9;69.9;29.890000000000025;1
52;83.8;83.8;83.8;90.80000000000007;1
53;146.38;146.38;146.38;19.575600000000005;0
54;71.4;71.4;71.4;2.9999999999999987;0
55;78.29;78.29;78.29;5.485899999999999;0
56;98.36;98.36;98.36;7.7303999999999995;0
57;89.19;89.19;89.19;17.213899999999995;0
58;95.73;95.73;95.73;144.93709999999993;1
59;73.46;73.46;73.46;15.648400000000004;0
60;73.1;73.1;73.1;41.77000000000001;0
61;113.37;113.37;113.37;18.2731;0
62;138.65;138.65;138.65;1.6275000000000053;0
63;94.83;94.83;94.83;1.601099999999997;0
64;124.5;124.5;124.5;11.77;0
65;65.04;65.04;65.04;72.63839999999998;1
66;95.26;95.26;95.26;5.872400000000013;0
67;87.61;87.61;87.61;37.11790000000008;0
68;73.3;73.3;73.3;1.7100000000000015;0
69;85.41;85.41;85.41;5.061899999999991;0
70;4.0;4.0;4.0;0.0;0
71;109.81;109.81;109.81;21.073899999999988;0
72;4.0;4.0;4.0;0.0;0
73;58.78;58.78;58.78;41.85159999999998;1
74;125.06;125.06;125.06;55.85639999999997;0
75;140.6;140.6;140.6;13.56;0
76;97.41;97.41;97.41;9.621899999999993;0
77;82.87;82.87;82.87;160.13309999999984;1
78;91.46;91.46;91.46;40.308400000000006;0
79;96.94;96.94;96.94;16.916400000000007;1
80;78.15;78.15;78.15;22.887499999999992;1
81;64.95;64.95;64.95;5.287500000000006;0
82;58.83;58.83;58.83;73.98109999999984;1
83;93.98;93.98;93.98;35.679600000000015;0
84;101.19;101.19;101.19;3.5538999999999987;0
85;97.04;97.04;97.04;2.9184000000000028;0
86;86.18;86.18;86.18;59.76759999999997;1
87;4.0;4.0;4.0;0.0;0
88;110.0;110.0;110.0;4.92;0
89;107.73;107.73;107.73;557.7971000000001;0
90;60.29;60.29;60.29;2.365900000000005;0
91;95.13;95.13;95.13;3.7531000000000017;0
92;3.27;3.27;3.27;0.7371000000000026;0
93;108.57;108.57;108.57;8.885099999999996;0
94;113.3;113.3;113.3;10.489999999999991;0
95;62.56;62.56;62.56;30.406399999999984;1
96;90.76;90.76;90.76;18.44240000000001;0
97;80.64;80.64;80.64;15.410399999999994;0
98;73.98;73.98;73.98;0.9995999999999994;0
99;60.12;60.12;60.12;14.80560000000001;0
100;50.44;50.44;50.44;23.886400000000002;1
101;48.26;48.26;48.26;41.81240000000002;1
102;106.52;106.52;106.52;8.049600000000003;0
103;112.55;112.55;112.55;5.687500000000003;0
104;87.36;87.36;87.36;12.970399999999996;0
105;4.7;4.7;4.7;0.909999999999999;0
106;85.6;85.6;85.6;12.419999999999986;0
107;81.31;81.31;81.31;25.77390000000002;1
108;116.35;116.35;116.35;25.387499999999957;0
109;87.94;87.94;87.94;6.656400000000003;0
110;88.31;88.31;88.31;14.413899999999988;1
111;80.33;80.33;80.33;11.301100000000003;0
112;4.0;4.0;4.0;0.0;0
113;66.58;66.58;66.58;4.303600000000014;1
114;67.01;67.01;67.01;4.169900000000003;0
115;47.57;47.57;47.57;18.605100000000007;1
116;65.64;65.64;65.64;50.11040000000005;1
117;90.61;90.61;90.61;16.117899999999995;1
118;4.0;4.0;4.0;0.0;0
119;60.57;60.57;60.57;37.30509999999997;1
120;60.47;60.47;60.47;17.789099999999987;0
121;109.29;109.29;109.29;4.72589999999999;0
122;74.71;74.71;74.71;63.26589999999993;1
123;95.32;95.32;95.32;8.277599999999994;0
124;128.38;128.38;128.38;68.27560000000001;0
125;35.34;35.34;35.34;2.464399999999999;1
126;54.31;54.31;54.31;11.673899999999987;1
127;76.81;76.81;76.81;8.673900000000007;0
128;115.76;115.76;115.76;2.622400000000003;0
129;112.97;112.97;112.97;142.76910000000004;1
130;117.65;117.65;117.65;12.087499999999991;0
131;66.23;66.23;66.23;5.957100000000002;0
132;77.55;77.55;77.55;2.267500000000006;0
133;69.78;69.78;69.78;27.731599999999986;1
134;95.41;95.41;95.41;8.961900000000021;0
135;69.6;69.6;69.6;45.25999999999998;0
136;86.44;86.44;86.44;9.146399999999996;1
137;144.57;144.57;144.57;4.6851;0
138;78.1;78.1;78.1;4.109999999999993;0
139;84.47;84.47;84.47;10.549099999999996;0
140;85.09;85.09;85.09;13.221900000000009;1
141;70.56;70.56;70.56;49.50640000000002;1
142;81.03;81.03;81.03;20.549099999999985;0
143;136.4;136.4;136.4;16.61999999999997;0
144;90.59;90.59;90.59;3.9419;0
145;136.51;136.51;136.51;25.90989999999998;0
146;131.63;131.63;131.63;88.23310000000012;1
147;107.17;107.17;107.17;7.5211;1
148;67.72;67.72;67.72;8.401600000000014;0
149;83.91;83.91;83.91;2.261900000000006;0
150;72.46;72.46;72.46;2.008400000000001;0
151;122.61;122.61;122.61;4.057900000000003;0
152;85.97;85.97;85.97;54.809100000000036;1
153;114.06;114.06;114.06;8.276400000000004;0
154;103.92;103.92;103.92;12.813599999999987;0
155;76.9;76.9;76.9;10.69;0
156;132.28;132.28;132.28;27.2016;0
157;78.81;78.81;78.81;2.7739000000000025;0
