Lp;R;G;B;War;Dec
0;77.18;77.18;77.18;152.62760000000003;1
1;148.62;148.62;148.62;32.45559999999996;0
2;103.99;103.99;103.99;35.549899999999994;1
3;146.72;146.72;146.72;15.321600000000041;0
4;54.31;54.31;54.31;24.8339;1
5;106.38;106.38;106.38;500.97559999999976;1
6;109.44;109.44;109.44;8.346399999999988;1
7;90.27;90.27;90.27;5.577099999999999;0
8;85.25;85.25;85.25;180.7875;1
9;138.71;138.71;138.71;7.665899999999995;0
10;128.52;128.52;128.52;8.349599999999999;0
11;124.41;124.41;124.41;18.2019;0
12;126.53;126.53;126.53;9.409100000000011;1
13;86.43;86.43;86.43;317.0651;1
14;87.43;87.43;87.43;12.685100000000007;0
15;141.02;141.02;141.02;8.139600000000007;0
16;150.03;150.03;150.03;9.029099999999977;0
17;151.83;151.83;151.83;12.341100000000006;0
18;4.0;4.0;4.0;0.0;0
19;133.0;133.0;133.0;28.26;0
20;74.71;74.71;74.71;16.085899999999967;1
21;4.63;4.63;4.63;1.4930999999999977;0
22;44.33;44.33;44.33;9.661099999999996;1
23;82.27;82.27;82.27;123.39710000000011;1
24;67.27;67.27;67.27;74.9771;1
25;92.44;92.44;92.44;13.486399999999978;1
26;4.0;4.0;4.0;0.0;0
27;118.78;118.78;118.78;87.13160000000003;1
28;78.94;78.94;78.94;2.516400000000005;0
29;118.95;118.95;118.95;360.8875;0
30;109.46;109.46;109.46;16.428399999999968;1
31;141.25;141.25;141.25;4.9275;0
32;141.94;141.94;141.94;5.516400000000004;0
33;79.77;79.77;79.77;6.917100000000002;0
34;107.84;107.84;107.84;46.97440000000008;1
35;28.49;28.49;28.49;505.9499000000001;0
36;115.75;115.75;115.75;104.1475;1
37;94.78;94.78;94.78;22.491599999999952;1
38;85.27;85.27;85.27;10.937100000000001;1
39;141.77;141.77;141.77;12.637099999999997;0
40;3.0;3.0;3.0;0.0;0
41;98.01;98.01;98.01;3.569900000000003;0
42;68.3;68.3;68.3;57.94999999999999;1
43;100.33;100.33;100.33;6.4410999999999925;0
44;140.24;140.24;140.24;35.78240000000007;0
45;102.77;102.77;102.77;6.377099999999993;0
46;117.75;117.75;117.75;6.3475;0
47;90.49;90.49;90.49;7.649899999999998;0
48;97.98;97.98;97.98;3.7596000000000065;0
49;109.33;109.33;109.33;111.28110000000002;0
50;54.54;54.54;54.54;11.848400000000002;1
51;81.88;81.88;81.88;25.065600000000007;1
52;70.84;70.84;70.84;10.214400000000008;1
53;3.0;3.0;3.0;0.0;0
54;112.39;112.39;112.39;68.87789999999993;1
55;65.95;65.95;65.95;23.687499999999993;1
56;117.25;117.25;117.25;11.5875;1
57;88.36;88.36;88.36;200.35039999999992;1
58;95.64;95.64;95.64;9.490399999999992;0
59;124.13;124.13;124.13;607.6531000000002;1
60;147.07;147.07;147.07;18.065100000000008;0
61;68.61;68.61;68.61;42.9379;1
62;103.88;103.88;103.88;244.12559999999988;1
