Lp;R;G;B;War;Dec
0;66.66;66.66;66.66;125.56440000000002;0
1;134.08;134.08;134.08;18.353599999999982;0
2;97.92;97.92;97.92;22.893600000000013;0
3;153.76;153.76;153.76;80.94239999999988;1
4;66.09;66.09;66.09;8.441900000000002;0
5;89.33;89.33;89.33;10.641100000000005;0
6;84.7;84.7;84.7;36.649999999999984;0
7;140.72;140.72;140.72;24.54159999999999;0
8;3.0;3.0;3.0;0.0;0
9;107.27;107.27;107.27;101.61709999999997;1
10;127.67;127.67;127.67;9.701099999999991;0
11;106.76;106.76;106.76;10.202399999999997;0
12;132.77;132.77;132.77;155.57709999999997;1
13;85.38;85.38;85.38;62.43559999999995;0
14;76.52;76.52;76.52;115.42960000000002;1
15;112.17;112.17;112.17;66.7811;0
16;96.59;96.59;96.59;18.421899999999997;1
17;86.92;86.92;86.92;5.593600000000006;0
18;79.03;79.03;79.03;7.109099999999993;0
19;127.12;127.12;127.12;150.98559999999992;0
20;125.17;125.17;125.17;1.3011000000000033;0
21;127.38;127.38;127.38;93.37560000000018;1
22;139.85;139.85;139.85;9.127499999999992;0
23;111.93;111.93;111.93;1.9850999999999945;0
24;100.83;100.83;100.83;3.8811000000000013;0
25;146.25;146.25;146.25;51.3475;1
26;187.06;187.06;187.06;10.136400000000007;0
27;124.36;124.36;124.36;5.690400000000003;0
28;81.82;81.82;81.82;39.58760000000007;1
29;147.37;147.37;147.37;106.89310000000005;1
30;85.57;85.57;85.57;12.945099999999998;1
31;130.92;130.92;130.92;11.4136;0
32;118.77;118.77;118.77;125.29709999999999;1
33;72.75;72.75;72.75;14.4475;1
34;67.09;67.09;67.09;27.041899999999995;1
35;127.5;127.5;127.5;18.47;0
36;4.0;4.0;4.0;0.0;0
37;90.61;90.61;90.61;111.21789999999984;1
38;116.17;116.17;116.17;230.92110000000005;0
39;19.28;19.28;19.28;452.2815999999993;0
40;87.75;87.75;87.75;22.1075;0
41;67.34;67.34;67.34;7.3844000000000065;0
42;99.91;99.91;99.91;201.04189999999974;0
43;109.09;109.09;109.09;130.1418999999999;1
44;161.02;161.02;161.02;41.71960000000001;0
45;111.15;111.15;111.15;6.367499999999997;0
46;71.17;71.17;71.17;12.181100000000011;1
47;119.58;119.58;119.58;290.3436000000001;1
48;130.73;130.73;130.73;694.0371000000002;0
49;67.91;67.91;67.91;12.6019;1
50;113.56;113.56;113.56;4.106400000000005;0
51;100.61;100.61;100.61;15.677899999999985;0
52;155.7;155.7;155.7;63.050000000000026;0
53;159.15;159.15;159.15;27.90750000000003;0
54;62.94;62.94;62.94;17.196400000000004;1
55;110.94;110.94;110.94;22.97639999999996;1
56;78.42;78.42;78.42;94.76360000000008;1
57;125.01;125.01;125.01;24.689899999999987;0
58;73.2;73.2;73.2;12.159999999999979;0
59;4.0;4.0;4.0;0.0;0
60;125.47;125.47;125.47;201.14910000000017;0
61;85.14;85.14;85.14;13.900399999999996;0
62;76.07;76.07;76.07;6.14510000000001;0
63;115.33;115.33;115.33;7.121100000000003;0
64;148.01;148.01;148.01;8.529899999999982;0
65;142.38;142.38;142.38;21.995599999999964;0
66;137.06;137.06;137.06;10.776400000000002;0
67;112.02;112.02;112.02;22.659600000000008;1
68;143.35;143.35;143.35;10.747499999999977;0
69;98.08;98.08;98.08;99.57360000000004;1
70;175.74;175.74;175.74;74.81240000000005;0
