Lp;R;G;B;War;Dec
0;78.42;78.42;78.42;168.4036;1
1;135.86;135.86;135.86;12.560400000000005;0
2;69.09;69.09;69.09;77.80189999999997;1
3;101.17;101.17;101.17;2.8411;0
4;52.46;52.46;52.46;19.708400000000015;1
5;90.01;90.01;90.01;87.1499000000001;1
6;101.03;101.03;101.03;31.289099999999994;1
7;99.81;99.81;99.81;138.73389999999992;0
8;73.14;73.14;73.14;34.540400000000005;1
9;4.0;4.0;4.0;0.0;0
10;108.88;108.88;108.88;4.045600000000001;0
11;59.73;59.73;59.73;10.337100000000003;0
12;56.61;56.61;56.61;41.917899999999996;1
13;100.28;100.28;100.28;3.9215999999999926;0
14;98.2;98.2;98.2;11.260000000000003;0
15;118.14;118.14;118.14;35.08040000000008;1
16;83.37;83.37;83.37;5.793100000000009;0
17;4.0;4.0;4.0;0.0;0
18;125.36;125.36;125.36;10.010399999999997;0
19;132.99;132.99;132.99;15.109899999999982;0
20;121.07;121.07;121.07;729.4250999999998;0
21;53.68;53.68;53.68;8.077600000000006;1
22;99.3;99.3;99.3;7.189999999999988;1
23;103.35;103.35;103.35;15.667500000000006;1
24;65.57;65.57;65.57;146.8651;1
25;148.8;148.8;148.8;65.46;0
26;120.9;120.9;120.9;243.3500000000001;1
27;142.29;142.29;142.29;12.165899999999999;0
28;110.3;110.3;110.3;3.570000000000003;0
29;96.3;96.3;96.3;10.029999999999989;0
30;109.96;109.96;109.96;47.998400000000004;0
31;4.0;4.0;4.0;0.0;0
32;99.16;99.16;99.16;7.114400000000022;0
33;108.22;108.22;108.22;151.1915999999999;1
34;98.19;98.19;98.19;142.83390000000003;1
35;127.02;127.02;127.02;3.5195999999999987;0
36;105.31;105.31;105.31;26.4339;0
37;140.78;140.78;140.78;73.17160000000003;1
38;100.48;100.48;100.48;4.2296;0
39;66.35;66.35;66.35;154.02749999999995;1
40;108.95;108.95;108.95;76.24749999999986;1
41;89.12;89.12;89.12;8.305600000000021;0
42;3.0;3.0;3.0;0.0;0
43;4.0;4.0;4.0;0.0;0
44;66.7;66.7;66.7;16.049999999999933;1
45;133.84;133.84;133.84;10.91440000000001;0
46;120.52;120.52;120.52;1.2695999999999992;0
47;151.08;151.08;151.08;22.713600000000024;1
48;49.3;49.3;49.3;6.349999999999989;1
49;89.28;89.28;89.28;6.101599999999996;0
50;42.07;42.07;42.07;1.2851000000000026;1
51;110.66;110.66;110.66;123.70439999999999;1
52;4.0;4.0;4.0;0.0;0
53;125.73;125.73;125.73;72.95710000000001;1
54;101.11;101.11;101.11;12.277900000000013;0
55;89.3;89.3;89.3;12.369999999999976;1
56;75.54;75.54;75.54;40.48839999999999;1
57;75.29;75.29;75.29;63.585900000000024;1
58;123.25;123.25;123.25;8.4075;0
59;102.8;102.8;102.8;6.219999999999995;0
60;54.89;54.89;54.89;6.857899999999996;0
61;4.0;4.0;4.0;0.0;0
62;116.22;116.22;116.22;93.71159999999996;1
63;94.19;94.19;94.19;50.13389999999991;1
64;82.42;82.42;82.42;7.983599999999992;1
65;94.89;94.89;94.89;26.717899999999965;1
66;113.72;113.72;113.72;349.68160000000006;0
67;67.68;67.68;67.68;116.91759999999985;1
68;113.86;113.86;113.86;125.04040000000003;0
69;4.0;4.0;4.0;0.0;0
70;100.78;100.78;100.78;15.251599999999996;1
71;4.0;4.0;4.0;0.0;0
72;90.04;90.04;90.04;9.938399999999996;1
73;112.96;112.96;112.96;17.498400000000018;0
74;72.29;72.29;72.29;0.8059000000000016;0
75;122.99;122.99;122.99;245.78990000000005;1
76;96.45;96.45;96.45;8.047500000000007;0
77;4.0;4.0;4.0;0.0;0
78;61.39;61.39;61.39;6.797899999999993;1
