Lp;R;G;B;War;m0;m1;m2;m3;m4;m5;m6;m7;Dec
0;99.68;99.68;65.47760000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;192.87;192.87;25.573100000000043;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;1
2;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
3;100.95;100.95;10.027499999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;70.0;70.0;7.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;105.31;105.31;127.13389999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
6;69.81;69.81;11.913899999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
7;133.4;133.4;3.160000000000001;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
8;108.01;108.01;16.549899999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
9;128.81;128.81;27.653900000000018;0.0006947701398983526;3.343157060845029e-08;4.403123961271203e-11;8.352997044606849e-13;5.048088175736269e-24;1.4499336193212433e-16;-4.226722608128439e-25;0
10;93.28;93.28;220.44159999999988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
11;119.63;119.63;46.51310000000005;0.0006992253445241316;7.646545181020214e-08;3.4808146177919515e-11;9.4560986198004e-13;-5.071449359338149e-24;-1.7502023697023537e-16;-1.926708263335229e-24;0
12;127.26;127.26;12.592399999999998;0.0023658720561295964;4.593778484340573e-06;4.415036883757442e-09;3.17798310119447e-09;1.1857011880060717e-17;6.60471058189741e-12;1.057140390965968e-18;0
13;68.19;68.19;46.733899999999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
14;115.11;115.11;8.397899999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
15;64.32;64.32;23.85760000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
16;100.49;100.49;37.40989999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
17;114.73;114.73;8.277099999999983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
18;106.13;106.13;13.413100000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
19;75.31;75.31;253.15389999999942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
20;92.27;92.27;9.277099999999962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
21;78.59;78.59;5.1018999999999926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
22;120.34;120.34;17.80439999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
23;80.43;80.43;538.5251000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
24;79.41;79.41;7.361900000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
25;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
26;115.02;115.02;12.299600000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
27;83.5;83.5;4.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
28;145.53;145.53;13.88909999999995;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
29;39.82;39.82;20.94759999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
30;125.41;125.41;103.24190000000003;0.0007689459712456412;1.2348522060714763e-07;1.0332820397770088e-10;3.064728237929581e-12;8.19507472494228e-24;1.1820948096170782e-16;-5.391854382675382e-23;0
31;53.12;53.12;12.705600000000034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
32;90.61;90.61;27.17789999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
33;134.53;134.53;13.749099999999983;0.0006398829075295375;1.6847308526884823e-10;3.2035372203113645e-12;5.127249508870612e-14;-2.0664435685787617e-26;-3.119563907992228e-19;-2.1866841653522175e-27;0
34;117.5;117.5;13.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
35;83.33;83.33;34.021099999999976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
36;3.84;3.84;0.45440000000000025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
37;103.32;103.32;12.377600000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
38;116.02;116.02;25.659600000000047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
39;145.77;145.77;5.557100000000017;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
40;74.57;74.57;13.805100000000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
41;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
42;57.45;57.45;10.607499999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
43;80.34;80.34;2.4043999999999985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
44;89.41;89.41;22.641899999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
45;86.28;86.28;7.5816000000000185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
46;70.78;70.78;11.3716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
47;114.88;114.88;33.025599999999976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
48;36.02;36.02;677.1796000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
49;115.92;115.92;37.53359999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
50;95.21;95.21;34.78590000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
51;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
52;92.36;92.36;6.990400000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
53;139.75;139.75;1.6875;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
54;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
55;119.64;119.64;2.4904000000000046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
56;132.53;132.53;3.269099999999992;0.0006546600479101478;8.401951196842265e-09;1.4713086815616685e-12;1.6695583673208556e-13;8.19420776524215e-26;-1.513108307921869e-17;-1.151636209772185e-26;0
57;74.31;74.31;62.47390000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
58;143.31;143.31;2.6339;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
59;102.24;102.24;16.542400000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
60;87.35;87.35;19.867499999999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
61;76.67;76.67;20.601099999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
62;128.88;128.88;21.76560000000002;0.0011741468116955272;4.610440350272722e-08;4.5391094813146603e-10;1.5412169925382653e-10;3.814830580919637e-20;2.9190652723040013e-14;-1.4368115588834776e-20;0
63;124.42;124.42;11.80360000000001;0.0008714596949891086;3.8747040815841926e-07;7.636483794044193e-38;4.4049239013504276e-38;2.5440332004144763e-75;-2.6461500759019134e-41;2.3413822726737364e-76;0
64;105.5;105.5;12.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
65;100.22;100.22;97.09160000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
66;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
67;121.7;121.7;17.94999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
68;109.1;109.1;47.29000000000001;0.0005809731299927626;8.438244444337518e-08;1.5319979020174032e-10;6.1279916081668646e-12;-1.877614057473277e-22;-1.7800992325828146e-15;0.0;1
69;100.31;100.31;6.693899999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
70;101.93;101.93;22.32509999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
71;102.34;102.34;7.404400000000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
72;101.93;101.93;12.145100000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
73;113.1;113.1;7.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
74;113.61;113.61;10.577900000000016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
75;107.73;107.73;9.59709999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
76;68.22;68.22;3.2715999999999976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
77;136.44;136.44;17.60639999999997;0.0006458254500575696;1.7303724984270094e-09;2.5924719283851273e-12;9.940319715193108e-15;1.594720542907869e-27;-4.1336569027980133e-19;-5.655916795206094e-29;0
78;91.41;91.41;22.601899999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
79;122.12;122.12;14.905600000000016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
80;81.55;81.55;83.64750000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
81;102.16;102.16;4.334399999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
82;99.94;99.94;20.456399999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
83;82.82;82.82;10.707600000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
84;127.22;127.22;16.311599999999967;0.0009667755991285421;5.608671997000185e-07;4.757014902909206e-38;4.0364851367624655e-38;1.7348827791006504e-75;-2.31173822662555e-41;3.445902474146637e-76;0
85;75.73;75.73;15.37709999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
86;147.44;147.44;4.4264000000000046;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
87;132.61;132.61;19.27790000000002;0.0008335807868120792;3.907247791771445e-09;4.7179685977638856e-12;4.8708310284291685e-12;7.233049955657638e-25;-1.2095804808183583e-16;2.333853815670479e-23;0
88;133.02;133.02;3.1596000000000095;0.0006511031196387432;8.269390632379108e-11;7.67101813075763e-14;1.469111642091303e-14;-4.931836893885709e-28;-1.3359541526022817e-19;2.8070810837354736e-41;0
89;73.54;73.54;12.60840000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
90;155.19;155.19;16.79390000000002;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
91;83.14;83.14;15.0604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
92;164.97;164.97;25.149099999999997;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
93;138.03;138.03;15.06909999999999;0.0006481162343409585;2.609105402384867e-09;3.480896463593216e-12;6.876612320218411e-15;-1.0443991828348712e-27;1.474539998606612e-19;2.0284902751262006e-28;0
94;66.02;66.02;5.6596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
95;89.11;89.11;10.797900000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
96;3.15;3.15;0.42750000000000066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
97;67.91;67.91;13.261899999999985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
98;117.9;117.9;5.370000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
99;114.93;114.93;6.385100000000009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
100;115.98;115.98;34.119599999999984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
101;76.93;76.93;33.12509999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
102;114.22;114.22;72.55160000000001;0.0010547870538147631;2.8907315449120784e-07;8.804794845103462e-10;1.6744072602165544e-10;4.6708280549090314e-20;2.9128123698017225e-14;4.417793460103725e-20;1
103;108.71;108.71;30.72589999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
104;106.75;106.75;4.2075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
105;138.56;138.56;19.206399999999963;0.0006433268851063958;9.111088394102595e-10;1.4278168219011557e-12;2.730281515501477e-14;5.3497790646077564e-27;-8.20884445285626e-19;-6.63180579913982e-28;0
106;93.78;93.78;96.29159999999989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
107;83.89;83.89;5.6979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
108;115.83;115.83;14.9211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
109;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
110;117.04;117.04;43.65840000000002;0.0005809731299927501;8.438244444338964e-08;1.5319979020231687e-10;6.127991608106055e-12;-1.8776140574488615e-22;-1.7800992325653023e-15;8.21458962241631e-34;0
111;98.67;98.67;14.841099999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
112;107.16;107.16;48.434400000000046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
113;94.28;94.28;11.701599999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
114;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
115;83.54;83.54;3.388399999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
116;72.39;72.39;14.25789999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
117;128.37;128.37;24.913100000000004;0.00102230649918861;1.5908044275860544e-07;5.550861332332599e-10;1.5202998787488881e-10;4.382666174719342e-20;1.533965971991071e-14;-5.45285507893113e-21;1
118;141.05;141.05;11.287500000000025;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
119;118.85;118.85;38.707499999999996;0.0023223575144343486;4.993024232747199e-06;2.8868214007745523e-09;2.3082988799747465e-09;5.958050734719938e-18;5.152466773550202e-12;-8.46440725328856e-20;0
120;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
121;107.93;107.93;53.78509999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
122;87.8;87.8;5.500000000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
123;126.84;126.84;22.134400000000017;0.0008137210277829838;2.28646747605273e-07;9.150213547946102e-12;5.151832991108659e-13;-1.1137190992647888e-24;-1.9298341053096927e-16;-1.0392518813623646e-25;0
124;5.19;5.19;18.093900000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
125;124.81;124.81;15.0139;0.0007879448075526509;7.342591142269331e-08;3.255495541797416e-11;2.3362968005840646e-11;6.429595962509072e-22;6.119369252431647e-15;-4.1823853129480394e-23;0
126;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
127;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
128;67.71;67.71;16.125899999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
129;75.51;75.51;8.529900000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
130;72.17;72.17;21.061099999999975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
131;76.7;76.7;87.47000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
132;120.83;120.83;10.181100000000011;0.001568627450980392;2.4605920799692424e-06;0.0;0.0;0.0;0.0;0.0;0
133;121.69;121.69;28.753900000000055;0.003330844056372549;8.452011960508821e-06;8.469538894469384e-09;5.0796359892760984e-09;3.2376538504387174e-17;1.3101147161549198e-11;-7.864355998122423e-18;0
134;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
135;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
136;113.11;113.11;37.557899999999975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
137;91.39;91.39;27.097899999999964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
138;84.13;84.13;2.8131000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
139;115.88;115.88;2.5856000000000026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
140;128.1;128.1;36.54999999999998;0.0009191176470588233;9.386413879277197e-08;2.0220043685253614e-11;1.5187499479146052e-11;-2.661463158796864e-22;-4.6530329286599415e-15;0.0;0
141;85.68;85.68;230.33760000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
142;121.49;121.49;2.349899999999992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
143;130.88;130.88;9.985600000000012;0.0007347528434661515;6.069791663502886e-08;2.974110893262842e-11;4.1156266124090234e-12;3.3254501707955593e-23;7.966088031503539e-16;-3.1103890593842335e-23;0
144;125.43;125.43;153.38510000000008;0.0006997063732183815;7.340776473972152e-08;6.365779950320002e-12;8.426850301708735e-14;6.13575704394845e-26;2.2571542591728307e-17;-6.675969470116061e-27;0
145;89.91;89.91;10.821899999999992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
146;101.36;101.36;24.890400000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
147;113.9;113.9;18.25000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
148;107.05;107.05;5.527500000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
149;108.97;108.97;98.10909999999994;0.0019063180827886739;3.6340486327670854e-06;6.279541779129848e-35;6.97726864347761e-36;-6.667936055989834e-71;1.1350898154456362e-38;-1.2993667824844921e-70;0
150;134.38;134.38;2.0355999999999956;0.000664993194278961;7.223374473897935e-11;3.157697858043566e-14;1.3645447224402966e-13;-8.909637911109199e-27;-1.1585203625383268e-18;-9.207698028479133e-28;0
151;124.2;124.2;4.760000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
152;104.04;104.04;4.7784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
153;119.82;119.82;16.20760000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
154;105.05;105.05;55.04750000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
155;180.44;180.44;1.2064000000000044;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
156;73.73;73.73;58.59710000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
157;106.51;106.51;46.509899999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
158;105.1;105.1;393.02999999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
159;134.88;134.88;14.06560000000002;0.0006553519206195383;3.1443523690009584e-09;3.980594151693821e-12;1.6618386136830357e-14;4.482400975999709e-28;-6.90125063323326e-19;4.250654844416206e-27;0
160;130.21;130.21;1.7059;0.0006534662295184278;1.7824966393594344e-09;2.9299441501309117e-12;7.47111440481452e-14;5.2053494564306866e-27;-2.244860850426394e-18;3.456512130486198e-26;0
161;117.13;117.13;12.733100000000004;0.0008714596949891191;7.594419999905285e-07;4.705899343539359e-34;1.327512180637767e-34;3.2882384832672273e-69;8.716169150933242e-38;-3.3016868605705626e-68;1
162;89.39;89.39;12.397899999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
163;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
164;112.83;112.83;8.541099999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
165;134.44;134.44;10.726399999999964;0.0006771731044032939;2.1386426697478273e-08;3.251471206577362e-11;2.356416245180415e-13;-4.402712744175199e-25;-2.965959153802882e-17;-4.812472029233408e-25;0
166;129.96;129.96;7.758400000000011;0.0008229459004810468;4.003625806281589e-08;6.026094439125693e-11;1.393314047620973e-11;-3.194153131614587e-22;-2.5737876153053625e-15;2.4692533768752164e-22;0
167;105.17;105.17;10.401100000000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
168;117.5;117.5;6.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
169;91.27;91.27;10.537099999999986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
170;88.21;88.21;190.34590000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
171;98.33;98.33;28.041100000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
172;138.38;138.38;15.315599999999973;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
173;125.17;125.17;35.0211;0.0007369961873638375;8.176899127857847e-08;9.166419803980733e-11;3.4748519518377354e-12;-1.2964756559747336e-23;-1.7029509074898795e-16;-6.064577154848403e-23;0
174;145.31;145.31;6.453899999999983;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
175;120.85;120.85;8.227499999999985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
176;107.89;107.89;34.11790000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
177;132.96;132.96;30.09840000000005;0.0007519203631758216;5.38530251212225e-08;1.7688844488424358e-11;3.848075587230547e-12;-2.6898774366143922e-24;-6.953586739114486e-16;-3.1633752052115087e-23;0
178;108.34;108.34;9.284400000000016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
179;192.91;192.91;15.60189999999999;0.0006470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0
180;71.25;71.25;208.0075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
181;104.22;104.22;11.491599999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
182;78.48;78.48;8.869600000000037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
183;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
184;11.52;11.52;246.60960000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
185;4.24;4.24;0.42240000000000055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
186;78.19;78.19;128.51389999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
187;69.09;69.09;63.92189999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
