Lp;R;G;B;War;Dec
0;137.06;137.06;137.06;433.4363999999998;1
1;105.81;105.81;105.81;370.45390000000015;1
2;133.98;133.98;133.98;11.379600000000007;0
3;69.67;69.67;69.67;23.421099999999992;1
4;90.42;90.42;90.42;55.003600000000006;1
5;110.95;110.95;110.95;30.80750000000001;0
6;112.48;112.48;112.48;18.78959999999999;1
7;130.24;130.24;130.24;21.842400000000033;0
8;68.54;68.54;68.54;6.328399999999994;1
9;117.38;117.38;117.38;1.9755999999999954;0
10;81.38;81.38;81.38;50.71560000000004;1
11;92.85;92.85;92.85;77.68749999999997;1
12;119.65;119.65;119.65;25.747499999999963;1
13;118.29;118.29;118.29;13.285899999999986;0
14;78.36;78.36;78.36;25.850400000000004;1
15;4.0;4.0;4.0;0.0;0
16;106.41;106.41;106.41;76.96190000000001;0
17;93.44;93.44;93.44;22.48639999999997;0
18;110.57;110.57;110.57;78.32509999999998;1
19;110.34;110.34;110.34;5.444400000000003;0
20;59.44;59.44;59.44;5.926400000000002;0
21;115.05;115.05;115.05;127.28750000000029;0
22;80.63;80.63;80.63;8.393099999999993;0
23;142.51;142.51;142.51;8.76989999999998;0
24;4.0;4.0;4.0;0.0;0
25;106.79;106.79;106.79;56.005900000000025;1
26;62.94;62.94;62.94;5.496400000000003;1
27;4.1;4.1;4.1;0.18999999999999992;0
28;128.24;128.24;128.24;12.622400000000034;0
29;78.55;78.55;78.55;7.047500000000007;1
30;99.37;99.37;99.37;141.81310000000002;1
31;69.34;69.34;69.34;39.24440000000001;1
32;116.09;116.09;116.09;27.141899999999982;0
33;95.33;95.33;95.33;14.881100000000004;0
34;114.47;114.47;114.47;405.1291000000001;1
35;102.31;102.31;102.31;21.073899999999984;0
36;124.31;124.31;124.31;21.813900000000007;0
37;119.94;119.94;119.94;93.05639999999995;1
38;138.68;138.68;138.68;4.197599999999994;0
39;132.69;132.69;132.69;5.233899999999988;0
40;137.5;137.5;137.5;7.29;0
41;100.9;100.9;100.9;65.43000000000002;1
42;64.78;64.78;64.78;19.631600000000002;1
43;160.69;160.69;160.69;23.193900000000006;0
44;109.74;109.74;109.74;9.372399999999992;0
45;93.39;93.39;93.39;16.237900000000003;1
46;110.5;110.5;110.5;2.45;0
47;70.58;70.58;70.58;35.5236;1
48;133.33;133.33;133.33;33.721100000000064;0
49;136.68;136.68;136.68;382.95759999999996;1
50;79.13;79.13;79.13;20.95310000000003;0
51;102.83;102.83;102.83;4.141100000000004;0
52;73.2;73.2;73.2;14.999999999999961;1
53;106.91;106.91;106.91;13.46189999999998;0
54;104.44;104.44;104.44;6.1064;0
55;3.0;3.0;3.0;0.0;0
56;91.56;91.56;91.56;22.326399999999992;1
57;62.13;62.13;62.13;38.093099999999986;1
58;4.5;4.5;4.5;0.75;0
59;159.99;159.99;159.99;3.189899999999998;0
60;4.0;4.0;4.0;0.0;0
61;129.71;129.71;129.71;22.80590000000001;0
62;139.95;139.95;139.95;6.1075;0
63;4.0;4.0;4.0;0.0;0
64;112.6;112.6;112.6;4.340000000000006;0
65;135.94;135.94;135.94;10.376400000000004;0
66;141.69;141.69;141.69;14.533899999999988;0
67;3.0;3.0;3.0;0.0;0
68;84.37;84.37;84.37;32.31310000000007;1
69;103.86;103.86;103.86;5.580400000000009;0
