Lp;R;G;B;War;Dec
0;158.13;158.13;158.13;59.9131;0
1;73.55;73.55;73.55;38.9075;1
2;121.4;121.4;121.4;18.759999999999994;0
3;48.43;48.43;48.43;18.8051;1
4;95.49;95.49;95.49;173.28990000000002;1
5;104.37;104.37;104.37;17.673099999999998;0
6;139.7;139.7;139.7;7.6100000000000225;0
7;73.6;73.6;73.6;48.2799999999999;1
8;120.36;120.36;120.36;225.17039999999994;1
9;143.33;143.33;143.33;9.441100000000002;0
10;4.0;4.0;4.0;0.0;0
11;80.41;80.41;80.41;52.62189999999994;1
12;3.0;3.0;3.0;0.0;0
13;86.14;86.14;86.14;56.180400000000034;0
14;128.0;128.0;128.0;6.58;0
15;82.17;82.17;82.17;72.66109999999998;1
16;129.91;129.91;129.91;53.12189999999999;0
17;93.11;93.11;93.11;101.59789999999997;1
18;145.94;145.94;145.94;119.63640000000004;1
19;138.71;138.71;138.71;26.44590000000001;0
20;152.81;152.81;152.81;14.413900000000012;0
21;3.75;3.75;3.75;1.6875;0
22;4.0;4.0;4.0;0.0;0
23;120.11;120.11;120.11;6.677899999999994;0
24;125.79;125.79;125.79;7.685899999999997;0
25;134.27;134.27;134.27;28.597100000000005;1
26;115.24;115.24;115.24;13.2824;0
27;127.99;127.99;127.99;5.449899999999996;0
28;103.72;103.72;103.72;848.9816000000001;1
29;113.3;113.3;113.3;7.349999999999994;0
30;3.0;3.0;3.0;0.0;0
31;137.1;137.1;137.1;18.77000000000003;0
32;86.55;86.55;86.55;39.22749999999999;1
33;98.42;98.42;98.42;128.4836;0
34;100.77;100.77;100.77;863.5771;1
35;99.39;99.39;99.39;7.237899999999995;0
36;104.14;104.14;104.14;111.38040000000001;1
37;138.89;138.89;138.89;38.43790000000003;0
38;107.72;107.72;107.72;27.6816;1
39;115.84;115.84;115.84;3.494399999999999;0
40;96.23;96.23;96.23;18.61710000000001;0
41;98.58;98.58;98.58;475.48359999999997;1
42;126.19;126.19;126.19;23.573900000000002;0
43;88.16;88.16;88.16;440.8343999999999;1
44;98.63;98.63;98.63;101.5331000000001;0
45;81.83;81.83;81.83;354.4811;1
46;68.56;68.56;68.56;67.3064;1
47;84.78;84.78;84.78;10.811600000000007;0
