Lp;R;G;B;War;Dec
0;100.44;100.44;100.44;5.286400000000003;0
1;96.65;96.65;96.65;16.14749999999998;0
2;118.2;118.2;118.2;18.94;0
3;103.91;103.91;103.91;32.62190000000003;1
4;112.62;112.62;112.62;2.0155999999999943;0
5;86.68;86.68;86.68;5.917599999999995;0
6;149.54;149.54;149.54;72.40840000000007;1
7;144.49;144.49;144.49;10.589899999999977;0
8;101.45;101.45;101.45;0.9274999999999992;0
9;123.57;123.57;123.57;10.645099999999973;0
10;118.16;118.16;118.16;60.33440000000001;1
11;104.38;104.38;104.38;27.535599999999995;1
12;88.62;88.62;88.62;14.39559999999999;0
13;72.31;72.31;72.31;16.233900000000013;1
14;130.15;130.15;130.15;73.44750000000002;0
15;88.81;88.81;88.81;251.25390000000004;0
16;117.67;117.67;117.67;16.32110000000001;0
17;90.58;90.58;90.58;16.163599999999995;0
18;90.31;90.31;90.31;60.21389999999997;1
19;115.13;115.13;115.13;5.013099999999996;0
20;79.62;79.62;79.62;17.175599999999974;1
21;4.0;4.0;4.0;0.0;0
22;143.63;143.63;143.63;4.433100000000012;0
23;87.04;87.04;87.04;30.4584;1
24;133.47;133.47;133.47;12.509099999999993;0
25;97.38;97.38;97.38;4.9356000000000115;1
26;93.91;93.91;93.91;12.201899999999993;0
27;132.07;132.07;132.07;34.84509999999996;1
28;125.91;125.91;125.91;6.681900000000002;0
29;114.89;114.89;114.89;14.077899999999996;0
30;4.0;4.0;4.0;0.0;0
31;115.13;115.13;115.13;26.713100000000008;0
32;148.22;148.22;148.22;11.39159999999999;0
33;102.54;102.54;102.54;12.768399999999986;0
34;104.3;104.3;104.3;29.109999999999975;1
35;118.79;118.79;118.79;39.78589999999999;1
36;74.77;74.77;74.77;0.4370999999999993;0
37;110.5;110.5;110.5;4.71;0
38;130.42;130.42;130.42;2.603600000000007;0
39;148.89;148.89;148.89;14.617899999999985;0
40;3.0;3.0;3.0;0.0;0
41;118.22;118.22;118.22;28.991599999999963;1
42;91.26;91.26;91.26;4.5124;0
