Lp;R;G;B;War;Dec
0;65.42;65.42;65.42;27.083599999999986;1
1;107.76;107.76;107.76;10.002400000000005;0
2;98.45;98.45;98.45;14.427500000000004;0
3;72.3;72.3;72.3;40.47000000000001;1
4;85.04;85.04;85.04;32.05840000000002;1
5;117.5;117.5;117.5;29.69;0
6;117.18;117.18;117.18;35.3276;1
7;3.0;3.0;3.0;0.0;0
8;126.83;126.83;126.83;17.061099999999993;0
9;128.78;128.78;128.78;5.29160000000001;0
10;106.55;106.55;106.55;30.60750000000003;1
11;86.84;86.84;86.84;195.03439999999998;1
12;77.76;77.76;77.76;112.82240000000003;1
13;126.84;126.84;126.84;19.894399999999983;0
14;51.91;51.91;51.91;5.58190000000001;1
15;113.01;113.01;113.01;22.38989999999999;0
16;3.0;3.0;3.0;0.0;0
17;116.3;116.3;116.3;13.169999999999986;0
18;86.67;86.67;86.67;131.66109999999992;1
19;121.1;121.1;121.1;23.91000000000003;0
20;56.57;56.57;56.57;74.54510000000005;1
21;132.06;132.06;132.06;26.956399999999967;0
22;4.0;4.0;4.0;0.0;0
23;90.58;90.58;90.58;273.6636000000001;1
24;90.36;90.36;90.36;39.210399999999986;1
25;103.03;103.03;103.03;21.009099999999993;0
26;91.4;91.4;91.4;54.75999999999999;1
27;86.99;86.99;86.99;95.22990000000006;1
28;4.0;4.0;4.0;0.0;0
29;76.14;76.14;76.14;4.280399999999998;0
30;83.36;83.36;83.36;23.230400000000017;1
31;90.46;90.46;90.46;100.14840000000001;1
32;140.02;140.02;140.02;148.47959999999986;0
33;106.97;106.97;106.97;17.549099999999935;1
34;141.31;141.31;141.31;19.03390000000004;0
35;50.43;50.43;50.43;8.185099999999993;1
36;3.0;3.0;3.0;0.0;0
37;94.38;94.38;94.38;6.475600000000004;0
38;129.57;129.57;129.57;9.025099999999991;0
39;157.03;157.03;157.03;22.4091;0
40;127.18;127.18;127.18;124.34759999999984;1
41;120.99;120.99;120.99;82.10989999999998;0
42;130.42;130.42;130.42;23.223599999999994;1
43;99.86;99.86;99.86;199.0204;1
44;4.0;4.0;4.0;0.0;0
45;111.85;111.85;111.85;12.787500000000016;0
46;111.83;111.83;111.83;42.74109999999998;0
47;4.0;4.0;4.0;0.0;0
48;71.57;71.57;71.57;23.985099999999992;1
49;93.59;93.59;93.59;16.2619;0
50;123.43;123.43;123.43;6.625099999999998;0
51;4.54;4.54;4.54;1.3283999999999991;0
52;123.99;123.99;123.99;39.80990000000001;0
53;165.2;165.2;165.2;54.96000000000007;0
54;103.05;103.05;103.05;102.26750000000007;1
55;119.8;119.8;119.8;15.100000000000021;0
56;95.46;95.46;95.46;37.348400000000005;1
57;65.97;65.97;65.97;27.069099999999974;1
58;104.36;104.36;104.36;10.330399999999996;0
59;98.07;98.07;98.07;76.10509999999996;1
60;108.89;108.89;108.89;7.477899999999996;0
61;110.19;110.19;110.19;11.113899999999997;0
62;78.69;78.69;78.69;273.51390000000004;1
63;84.85;84.85;84.85;269.68749999999983;1
64;127.24;127.24;127.24;70.24239999999995;0
65;122.72;122.72;122.72;15.381599999999986;0
66;108.87;108.87;108.87;78.77310000000007;0
67;3.0;3.0;3.0;0.0;0
68;105.26;105.26;105.26;14.612400000000006;0
69;62.75;62.75;62.75;46.8675;1
70;112.75;112.75;112.75;7.4275;1
71;124.05;124.05;124.05;50.127499999999976;1
