Lp;R;G;B;War;Dec
0;82.74;82.74;82.74;96.13240000000002;1
1;200.67;200.67;200.67;0.8610999999999994;0
2;102.08;102.08;102.08;43.79360000000004;0
3;109.02;109.02;109.02;160.2196000000001;1
4;92.36;92.36;92.36;3.1304000000000074;0
5;125.4;125.4;125.4;18.020000000000003;0
6;156.51;156.51;156.51;8.569899999999983;0
7;120.6;120.6;120.6;135.06000000000006;1
8;156.15;156.15;156.15;33.04750000000001;0
9;114.3;114.3;114.3;22.669999999999977;0
10;133.93;133.93;133.93;2.585099999999996;0
11;128.86;128.86;128.86;241.00039999999998;0
12;116.94;116.94;116.94;6.376400000000005;0
13;135.88;135.88;135.88;84.58559999999997;1
14;118.68;118.68;118.68;2.9975999999999954;0
15;114.73;114.73;114.73;4.0171;0
16;121.57;121.57;121.57;23.665099999999995;0
17;97.0;97.0;97.0;28.2;0
18;84.08;84.08;84.08;13.013600000000002;0
19;149.66;149.66;149.66;23.064400000000024;0
20;160.33;160.33;160.33;7.721100000000015;0
21;3.0;3.0;3.0;0.0;0
22;68.53;68.53;68.53;17.269100000000023;1
23;136.2;136.2;136.2;11.779999999999989;0
24;90.87;90.87;90.87;165.17310000000012;1
25;100.36;100.36;100.36;31.030400000000032;0
26;161.3;161.3;161.3;7.610000000000016;0
27;111.2;111.2;111.2;61.980000000000025;1
28;80.88;80.88;80.88;54.985599999999955;1
29;108.67;108.67;108.67;2.381100000000005;0
30;115.87;115.87;115.87;10.53309999999999;0
31;116.08;116.08;116.08;16.593600000000006;0
32;115.89;115.89;115.89;13.517899999999978;0
33;96.82;96.82;96.82;74.42760000000001;1
34;116.01;116.01;116.01;34.54989999999993;0
35;145.86;145.86;145.86;14.760400000000033;0
36;140.31;140.31;140.31;7.2338999999999825;0
37;131.13;131.13;131.13;4.7131000000000105;0
38;93.65;93.65;93.65;3.3275000000000046;0
39;81.35;81.35;81.35;59.247499999999974;1
40;88.68;88.68;88.68;31.55760000000004;1
41;100.84;100.84;100.84;120.15440000000027;1
42;134.92;134.92;134.92;497.35360000000026;1
43;143.79;143.79;143.79;9.985899999999992;0
44;92.68;92.68;92.68;4.817599999999994;0
45;87.29;87.29;87.29;81.46590000000008;1
46;122.18;122.18;122.18;95.64759999999998;1
47;118.3;118.3;118.3;16.009999999999977;0
48;105.17;105.17;105.17;262.10110000000014;1
49;87.97;87.97;87.97;13.709099999999989;0
50;85.66;85.66;85.66;23.24440000000001;0
51;120.39;120.39;120.39;35.39790000000002;0
52;171.09;171.09;171.09;3.561900000000008;0
53;136.91;136.91;136.91;57.46189999999997;1
54;87.31;87.31;87.31;44.45390000000001;1
55;125.42;125.42;125.42;13.923600000000015;0
56;130.39;130.39;130.39;6.377899999999991;0
57;137.25;137.25;137.25;15.2275;0
58;112.19;112.19;112.19;11.653900000000021;0
59;154.98;154.98;154.98;25.599599999999977;0
60;106.19;106.19;106.19;14.433899999999998;0
61;112.77;112.77;112.77;63.41710000000006;1
62;116.85;116.85;116.85;47.1875;1
63;118.03;118.03;118.03;7.189100000000002;0
64;58.56;58.56;58.56;17.18639999999997;1
65;4.0;4.0;4.0;0.0;0
66;114.41;114.41;114.41;483.8819000000005;0
67;114.96;114.96;114.96;5.978400000000009;0
68;162.22;162.22;162.22;19.891599999999958;0
69;138.6;138.6;138.6;3.220000000000001;0
70;131.04;131.04;131.04;127.47840000000004;1
71;90.18;90.18;90.18;144.42760000000004;0
72;86.29;86.29;86.29;72.48589999999996;1
73;77.3;77.3;77.3;16.849999999999998;1
74;116.99;116.99;116.99;23.909900000000007;0
75;123.85;123.85;123.85;6.047499999999998;0
76;9.89;9.89;9.89;179.8578999999998;0
77;74.18;74.18;74.18;205.1675999999999;1
78;122.36;122.36;122.36;6.690400000000006;0
79;138.79;138.79;138.79;4.565900000000009;0
80;3.0;3.0;3.0;0.0;0
81;104.52;104.52;104.52;13.269600000000004;0
82;4.0;4.0;4.0;0.0;0
83;106.29;106.29;106.29;7.225900000000003;0
84;102.07;102.07;102.07;28.265099999999997;0
85;98.7;98.7;98.7;17.37;1
86;99.83;99.83;99.83;4.641100000000008;0
87;86.54;86.54;86.54;36.088399999999986;1
88;140.75;140.75;140.75;8.8275;0
89;128.47;128.47;128.47;7.409099999999988;0
90;99.11;99.11;99.11;4.577899999999999;0
91;89.67;89.67;89.67;21.241099999999996;0
92;98.66;98.66;98.66;17.78439999999999;0
93;69.24;69.24;69.24;61.28239999999999;1
94;114.79;114.79;114.79;46.10589999999999;1
95;136.99;136.99;136.99;27.389900000000065;1
96;71.75;71.75;71.75;32.6075;1
97;62.87;62.87;62.87;76.31309999999993;1
98;104.0;104.0;104.0;235.52;0
99;3.0;3.0;3.0;0.0;0
100;119.33;119.33;119.33;14.74109999999999;0
101;131.39;131.39;131.39;8.177900000000005;0
102;137.12;137.12;137.12;27.165599999999987;0
103;120.61;120.61;120.61;23.057899999999997;0
104;152.75;152.75;152.75;140.0075;1
105;93.55;93.55;93.55;284.9275000000002;1
106;3.0;3.0;3.0;0.0;0
107;89.95;89.95;89.95;270.16750000000036;1
108;104.88;104.88;104.88;21.965600000000006;0
109;121.86;121.86;121.86;24.7004;1
110;133.04;133.04;133.04;66.99839999999999;0
111;4.0;4.0;4.0;0.0;0
112;126.51;126.51;126.51;270.86990000000003;0
113;127.7;127.7;127.7;16.46999999999999;0
114;100.5;100.5;100.5;19.91;1
115;128.38;128.38;128.38;17.815599999999986;0
116;124.67;124.67;124.67;24.32109999999998;1
117;86.22;86.22;86.22;209.0116000000002;1
118;157.13;157.13;157.13;3.7931000000000026;0
119;118.4;118.4;118.4;7.84;0
120;4.0;4.0;4.0;0.0;0
121;104.72;104.72;104.72;3.9215999999999887;0
122;107.5;107.5;107.5;15.91;0
123;92.72;92.72;92.72;201.82160000000007;1
124;121.98;121.98;121.98;8.639600000000003;0
125;124.49;124.49;124.49;23.689900000000023;0
126;94.67;94.67;94.67;3.3011000000000035;0
127;132.08;132.08;132.08;19.93360000000001;0
128;103.19;103.19;103.19;236.75389999999996;1
129;3.0;3.0;3.0;0.0;0
130;93.1;93.1;93.1;47.19;1
131;140.39;140.39;140.39;10.297900000000018;0
132;65.16;65.16;65.16;8.854400000000002;1
133;46.0;46.0;46.0;10.34;1
134;4.0;4.0;4.0;0.0;0
135;98.57;98.57;98.57;280.9050999999999;1
136;111.64;111.64;111.64;14.170400000000003;0
137;70.83;70.83;70.83;16.881100000000007;1
138;118.02;118.02;118.02;8.739599999999998;0
139;135.71;135.71;135.71;8.865900000000002;0
140;123.76;123.76;123.76;110.60240000000015;0
141;146.27;146.27;146.27;3.3770999999999987;0
142;90.21;90.21;90.21;165.28589999999988;1
143;136.41;136.41;136.41;18.7419;0
144;166.62;166.62;166.62;19.47559999999992;0
145;140.18;140.18;140.18;191.8676;1
146;3.24;3.24;3.24;0.6623999999999999;0
147;143.04;143.04;143.04;6.098400000000003;0
148;118.8;118.8;118.8;21.72;0
149;130.91;130.91;130.91;313.8019000000001;0
150;119.09;119.09;119.09;7.1019000000000005;0
151;104.89;104.89;104.89;98.21789999999996;0
152;131.38;131.38;131.38;7.37560000000001;0
153;118.5;118.5;118.5;9.63;1
154;3.0;3.0;3.0;0.0;0
155;108.56;108.56;108.56;11.646399999999963;0
156;110.05;110.05;110.05;337.3275000000004;1
157;96.62;96.62;96.62;121.67560000000003;0
158;104.64;104.64;104.64;15.4104;0
159;228.16;228.16;228.16;6.294399999999999;0
160;133.63;133.63;133.63;7.093099999999998;0
161;109.61;109.61;109.61;21.2979;0
162;4.4;4.4;4.4;0.6400000000000025;0
163;4.0;4.0;4.0;0.0;0
164;4.4;4.4;4.4;0.6400000000000026;0
165;126.66;126.66;126.66;7.424400000000002;0
166;120.24;120.24;120.24;18.662400000000005;1
167;82.34;82.34;82.34;16.584400000000006;0
168;114.32;114.32;114.32;10.977599999999995;0
169;103.94;103.94;103.94;22.816399999999984;1
170;87.48;87.48;87.48;130.7495999999999;1
171;120.68;120.68;120.68;9.237599999999993;0
172;148.77;148.77;148.77;79.57710000000003;1
173;102.68;102.68;102.68;7.677599999999995;0
174;67.79;67.79;67.79;5.925899999999995;1
175;171.73;171.73;171.73;199.41710000000006;1
176;133.7;133.7;133.7;7.870000000000015;0
177;110.81;110.81;110.81;12.23389999999998;0
178;136.94;136.94;136.94;25.23639999999997;0
179;147.17;147.17;147.17;14.901099999999994;0
180;104.67;104.67;104.67;24.521099999999993;0
181;112.8;112.8;112.8;87.96000000000002;1
182;180.02;180.02;180.02;7.719599999999986;0
183;86.82;86.82;86.82;171.26759999999985;1
184;74.51;74.51;74.51;19.849900000000005;1
185;88.15;88.15;88.15;73.6875;1
186;96.69;96.69;96.69;346.2739;1
187;113.01;113.01;113.01;40.60990000000007;0
188;114.01;114.01;114.01;20.049900000000022;0
189;127.43;127.43;127.43;8.4051;0
190;104.56;104.56;104.56;6.466399999999988;0
191;91.39;91.39;91.39;96.45790000000001;1
192;120.36;120.36;120.36;2.530400000000006;0
193;112.23;112.23;112.23;24.257099999999998;0
194;132.6;132.6;132.6;17.260000000000023;0
195;137.34;137.34;137.34;14.904399999999987;0
196;109.97;109.97;109.97;5.809100000000002;0
197;83.78;83.78;83.78;258.33160000000004;1
198;130.37;130.37;130.37;62.75310000000001;0
199;4.75;4.75;4.75;1.6875;0
200;57.05;57.05;57.05;12.027500000000005;0
201;127.85;127.85;127.85;167.04749999999996;1
202;3.0;3.0;3.0;0.0;0
203;130.07;130.07;130.07;586.0251000000003;0
204;116.74;116.74;116.74;1.2123999999999995;0
205;151.4;151.4;151.4;56.50000000000005;1
206;114.06;114.06;114.06;225.45640000000003;1
207;127.28;127.28;127.28;2.041599999999997;0
208;100.85;100.85;100.85;14.127499999999998;0
209;152.47;152.47;152.47;14.909099999999968;0
210;73.21;73.21;73.21;27.585900000000006;1
211;4.5;4.5;4.5;0.75;0
212;105.21;105.21;105.21;18.485900000000008;1
213;86.57;86.57;86.57;177.6051;1
214;123.61;123.61;123.61;13.657900000000003;0
215;136.57;136.57;136.57;41.66509999999998;0
216;127.17;127.17;127.17;5.561099999999998;0
217;80.34;80.34;80.34;12.70440000000002;0
218;166.52;166.52;166.52;17.58960000000002;1
219;4.0;4.0;4.0;0.0;0
220;119.79;119.79;119.79;12.065900000000001;0
221;59.27;59.27;59.27;41.41709999999997;1
222;149.56;149.56;149.56;8.446399999999993;0
223;113.55;113.55;113.55;41.30750000000001;1
224;75.22;75.22;75.22;109.65160000000002;1
