Lp;R;G;B;War;Dec
0;153.8;153.8;153.8;51.320000000000086;1
1;112.96;112.96;112.96;5.9183999999999966;0
2;76.08;76.08;76.08;4.533600000000004;0
3;99.82;99.82;99.82;20.907600000000013;1
4;71.64;71.64;71.64;7.610399999999999;0
5;3.9;3.9;3.9;0.08999999999999993;0
6;71.68;71.68;71.68;9.637599999999994;1
7;104.5;104.5;104.5;4.57;0
8;121.35;121.35;121.35;8.627499999999996;0
9;73.66;73.66;73.66;11.70439999999998;0
10;89.75;89.75;89.75;19.6275;1
11;99.43;99.43;99.43;16.365099999999995;0
12;3.0;3.0;3.0;0.0;0
13;83.1;83.1;83.1;8.21;0
14;154.43;154.43;154.43;17.40509999999998;0
15;75.38;75.38;75.38;4.695600000000007;0
16;92.9;92.9;92.9;44.870000000000026;0
17;96.17;96.17;96.17;10.441100000000002;0
18;107.71;107.71;107.71;6.325899999999997;1
19;66.31;66.31;66.31;3.7538999999999882;0
20;137.4;137.4;137.4;46.07999999999998;0
21;76.2;76.2;76.2;11.960000000000006;0
22;126.54;126.54;126.54;4.448400000000003;0
23;124.82;124.82;124.82;3.607599999999994;0
24;109.3;109.3;109.3;12.729999999999992;0
25;102.63;102.63;102.63;16.63309999999999;0
26;122.12;122.12;122.12;24.9056;0
27;77.13;77.13;77.13;5.533100000000004;0
28;78.14;78.14;78.14;112.74040000000004;1
29;147.05;147.05;147.05;14.327500000000027;0
30;104.86;104.86;104.86;14.360400000000032;0
31;118.38;118.38;118.38;26.035599999999988;0
32;149.72;149.72;149.72;5.761599999999992;0
33;65.69;65.69;65.69;9.013899999999982;1
34;122.17;122.17;122.17;10.581100000000006;0
35;96.11;96.11;96.11;25.6379;1
36;43.22;43.22;43.22;10.211600000000008;1
37;105.28;105.28;105.28;4.081599999999991;0
38;99.71;99.71;99.71;53.88589999999995;0
39;57.49;57.49;57.49;2.2699;0
40;132.68;132.68;132.68;64.07759999999999;0
41;98.63;98.63;98.63;7.893099999999995;0
42;56.88;56.88;56.88;4.365600000000002;0
43;75.34;75.34;75.34;2.6843999999999983;0
44;66.11;66.11;66.11;16.4979;0
45;62.28;62.28;62.28;70.34159999999991;1
46;58.64;58.64;58.64;133.6304000000001;1
47;74.2;74.2;74.2;73.84000000000002;1
48;84.83;84.83;84.83;28.921100000000006;0
49;72.25;72.25;72.25;3.7475;0
50;56.44;56.44;56.44;36.4464;1
51;4.0;4.0;4.0;0.0;0
52;105.36;105.36;105.36;9.430400000000002;0
53;98.46;98.46;98.46;30.5484;0
54;80.09;80.09;80.09;10.881899999999996;0
55;116.86;116.86;116.86;70.42039999999999;1
56;100.23;100.23;100.23;7.437100000000011;0
57;99.65;99.65;99.65;5.047500000000006;0
58;60.51;60.51;60.51;53.02989999999999;1
59;122.46;122.46;122.46;20.208399999999997;0
60;72.07;72.07;72.07;11.365100000000018;0
61;108.15;108.15;108.15;30.867500000000025;0
62;116.01;116.01;116.01;15.689899999999986;0
63;86.08;86.08;86.08;100.6336;1
64;106.22;106.22;106.22;13.411600000000012;0
65;109.43;109.43;109.43;424.30509999999936;0
66;123.58;123.58;123.58;11.103599999999984;0
67;64.47;64.47;64.47;218.14909999999998;0
68;62.59;62.59;62.59;324.7418999999998;1
69;123.44;123.44;123.44;10.646399999999973;0
70;81.63;81.63;81.63;9.673099999999982;0
71;101.12;101.12;101.12;16.32560000000002;1
72;93.75;93.75;93.75;11.2275;0
73;62.97;62.97;62.97;10.809099999999999;0
74;87.05;87.05;87.05;7.347500000000015;1
75;75.01;75.01;75.01;8.709899999999992;0
76;84.76;84.76;84.76;51.56239999999999;1
77;58.68;58.68;58.68;1.797599999999997;0
78;124.25;124.25;124.25;4.8875;0
79;128.59;128.59;128.59;14.821900000000008;0
80;108.29;108.29;108.29;21.505899999999976;0
81;138.09;138.09;138.09;13.981899999999996;0
82;120.83;120.83;120.83;11.481100000000001;0
83;92.9;92.9;92.9;36.609999999999985;0
84;140.93;140.93;140.93;32.92509999999993;0
85;4.0;4.0;4.0;0.0;0
86;91.78;91.78;91.78;10.511599999999994;0
87;108.15;108.15;108.15;11.327499999999995;0
88;203.28;203.28;203.28;1.6215999999999975;0
89;134.2;134.2;134.2;61.93999999999999;0
90;4.0;4.0;4.0;0.0;0
91;86.52;86.52;86.52;62.88960000000003;1
92;106.45;106.45;106.45;24.107499999999977;0
93;48.94;48.94;48.94;13.056399999999991;1
94;77.39;77.39;77.39;5.797899999999995;0
95;131.14;131.14;131.14;336.36039999999997;0
96;99.38;99.38;99.38;3.015600000000001;0
97;104.81;104.81;104.81;11.4339;0
98;80.92;80.92;80.92;12.973600000000006;0
99;110.83;110.83;110.83;4.161099999999998;0
100;70.25;70.25;70.25;122.8475;1
101;67.42;67.42;67.42;65.3636;1
102;112.98;112.98;112.98;21.639600000000026;0
103;123.8;123.8;123.8;3.940000000000006;0
104;94.53;94.53;94.53;3.1090999999999984;0
105;44.09;44.09;44.09;4.221900000000006;0
106;123.27;123.27;123.27;203.91709999999998;0
107;135.52;135.52;135.52;17.149600000000028;0
108;97.41;97.41;97.41;4.421899999999993;0
109;115.98;115.98;115.98;9.519599999999995;0
110;102.53;102.53;102.53;5.329099999999988;0
111;55.29;55.29;55.29;17.345900000000018;1
112;4.0;4.0;4.0;0.0;0
113;3.27;3.27;3.27;0.19710000000000022;0
114;128.8;128.8;128.8;14.199999999999994;0
115;59.05;59.05;59.05;3.127499999999999;0
116;77.82;77.82;77.82;12.867600000000017;1
117;105.48;105.48;105.48;9.169600000000024;0
118;65.44;65.44;65.44;3.4064000000000045;0
119;106.81;106.81;106.81;15.2939;0
120;107.0;107.0;107.0;11.24;0
121;92.68;92.68;92.68;7.577599999999995;0
122;84.57;84.57;84.57;15.7051;0
123;68.96;68.96;68.96;41.17839999999997;1
124;102.27;102.27;102.27;4.697099999999989;0
125;55.39;55.39;55.39;12.557900000000014;0
126;4.0;4.0;4.0;0.0;0
127;80.5;80.5;80.5;36.19;0
128;161.73;161.73;161.73;49.917099999999955;0
129;57.32;57.32;57.32;6.837599999999999;1
130;111.74;111.74;111.74;19.1124;0
131;61.99;61.99;61.99;2.509899999999997;0
132;61.85;61.85;61.85;13.687500000000005;1
133;55.45;55.45;55.45;18.127499999999987;1
134;3.0;3.0;3.0;0.0;0
135;88.78;88.78;88.78;7.371599999999997;0
136;59.71;59.71;59.71;12.8259;1
137;156.72;156.72;156.72;87.22160000000001;0
138;4.0;4.0;4.0;0.0;0
139;54.24;54.24;54.24;2.3424000000000014;0
140;4.0;4.0;4.0;0.0;0
141;109.06;109.06;109.06;101.83640000000004;0
142;125.93;125.93;125.93;30.465099999999946;0
143;77.85;77.85;77.85;3.8474999999999984;0
144;74.44;74.44;74.44;6.866399999999985;0
145;59.61;59.61;59.61;17.477899999999973;1
146;83.41;83.41;83.41;31.021900000000013;1
147;112.7;112.7;112.7;7.15;0
148;111.69;111.69;111.69;3.6339;0
149;4.0;4.0;4.0;0.0;0
150;90.71;90.71;90.71;37.685900000000004;0
151;60.8;60.8;60.8;5.700000000000002;1
152;114.97;114.97;114.97;20.789099999999994;0
153;72.79;72.79;72.79;2.445899999999995;0
154;66.45;66.45;66.45;63.567499999999974;1
155;76.79;76.79;76.79;34.48590000000003;1
156;123.44;123.44;123.44;9.226399999999968;0
157;4.0;4.0;4.0;0.0;0
158;58.84;58.84;58.84;52.73440000000005;1
159;81.68;81.68;81.68;4.177599999999994;0
160;124.74;124.74;124.74;9.632400000000013;0
161;130.42;130.42;130.42;7.003600000000004;0
162;82.61;82.61;82.61;1.317899999999998;0
163;4.0;4.0;4.0;0.0;0
164;113.05;113.05;113.05;6.487500000000003;0
165;88.42;88.42;88.42;6.963600000000003;0
166;4.0;4.0;4.0;0.0;0
167;42.2;42.2;42.2;13.859999999999994;1
168;4.0;4.0;4.0;0.0;0
169;170.58;170.58;170.58;1.603599999999998;0
